,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,popularity,artist
4564,0.698,0.798,3,-5.646,1,0.0352,0.0443,0.000274,0.495,0.784,129.015,225493,2016,13,Leagues
4565,0.449,0.988,8,-4.429,1,0.177,0.000148,0.179,0.413,0.24,140.374,205040,2016,0,The Pretty Reckless
4566,0.409,0.893,6,-3.086,1,0.0473,0.0405,0,0.318,0.592,144.008,206283,2016,0,Zuzu
4567,0.431,0.896,9,-5.379,1,0.079,0.165,0.000395,0.245,0.614,153.736,163160,2016,12,Aubrie Sellers
4568,0.624,0.242,9,-17.948,1,0.0396,0.601,0.014,0.112,0.278,119.253,290693,2016,38,The White Stripes
4569,0.325,0.71,9,-5.721,1,0.0353,0.0336,3.41E-05,0.106,0.527,73.682,293963,2016,22,KT Tunstall
4570,0.576,0.776,1,-6.228,1,0.0832,0.243,0,0.402,0.789,152.032,212053,2016,38,Forever in Your Mind
4610,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,2016,65,Glass Animals
4611,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,230693,2016,69,Glass Animals
4612,0.742,0.289,5,-7.833,0,0.115,0.543,4.57E-05,0.228,0.71,147.986,243509,2016,66,Glass Animals
4631,0.378,0.477,0,-6.276,1,0.0373,0.838,0,0.105,0.277,106.957,271625,2016,47,Scott Bradlee's Postmodern Jukebox
4640,0.653,0.66,6,-4.966,1,0.0511,0.373,0,0.684,0.677,87.958,174785,2016,49,Ingrid Michaelson
4646,0.583,0.649,4,-6.875,1,0.251,0.417,8.55E-05,0.107,0.79,95.055,209567,2016,34,Ingrid Michaelson
4660,0.554,0.745,0,-5.382,1,0.0312,0.0584,5.81E-06,0.092,0.334,89.996,227295,2016,33,Handsome Ghost
4665,0.721,0.925,4,-3.208,0,0.196,0.00171,0.0545,0.547,0.37,111.961,197442,2016,51,Dillon Francis
4666,0.894,0.892,1,-2.663,1,0.131,0.0877,0.00167,0.0528,0.862,110.041,182182,2016,45,Dillon Francis
4668,0.725,0.844,11,-3.707,0,0.0347,0.363,0.000716,0.125,0.711,104.001,209427,2016,19,AlunaGeorge
4669,0.668,0.613,5,-4.067,0,0.041,0.493,0,0.0953,0.584,133.961,264760,2016,48,AlunaGeorge
4682,0.602,0.793,6,-5.198,0,0.0623,7.79E-05,0.139,0.0968,0.583,115.001,345304,2016,25,Justice
4689,0.718,0.812,0,-5.327,0,0.0938,0.0211,0.00268,0.111,0.574,145.036,236639,2016,29,Pusher
4690,0.667,0.799,0,-5.366,0,0.0728,0.061,1.27E-05,0.106,0.475,139.988,205671,2016,1,DVBBS
4691,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72E-05,0.161,0.536,119.989,219160,2016,78,Calvin Harris
4692,0.795,0.642,8,-4.089,1,0.0425,0.0266,1.20E-05,0.0805,0.608,115.009,177596,2016,54,Dillon Francis
4693,0.741,0.733,10,-4.818,1,0.0458,0.413,0,0.394,0.538,96.044,190347,2016,55,AlunaGeorge
4694,0.623,0.656,0,-5.608,0,0.0416,0.0561,0,0.0855,0.366,95.878,220291,2016,16,JP Cooper
4695,0.584,0.672,1,-7.524,0,0.0276,0.0128,0.00395,0.15,0.165,106.03,238353,2016,4,Emeli SandÌ©
4696,0.507,0.79,6,-6.613,1,0.0336,0.00261,0.000911,0.263,0.484,148.021,212697,2016,37,Handsome Ghost
4697,0.381,0.668,1,-4.328,0,0.0326,0.00457,0,0.0877,0.104,75.004,201600,2016,49,Vanic
4698,0.47,0.863,6,-6.52,0,0.0461,0.0171,0.143,0.096,0.338,170.137,251350,2016,1,Buku
4699,0.897,0.516,9,-4.979,1,0.0602,0.55,0,0.13,0.962,119.96,220021,2016,28,Tinashe
4700,0.604,0.835,7,-5.223,1,0.0498,0.0678,0,0.237,0.629,120,205608,2016,53,Years & Years
4701,0.467,0.329,11,-5.964,0,0.0402,0.619,0,0.0924,0.277,175.23,216027,2016,1,Shawn Mendes
4702,0.799,0.669,3,-6.83,0,0.0366,0.0183,0,0.0837,0.669,131.947,242800,2016,0,JAHKOY
4703,0.655,0.662,7,-4.336,0,0.0554,0.451,2.72E-05,0.0773,0.581,106,264613,2016,54,Ariana Grande
4704,0.436,0.778,10,-5.139,0,0.107,0.213,5.00E-05,0.133,0.692,190.189,221064,2016,36,ROZES
4705,0.594,0.703,3,-5.305,1,0.0671,0.191,1.14E-06,0.129,0.338,123.939,278226,2016,2,Elephante
4706,0.585,0.697,6,-3.376,0,0.0294,0.0662,6.83E-06,0.318,0.182,122.017,211107,2016,0,Phantogram
4707,0.646,0.795,1,-10.298,1,0.324,0.377,0,0.121,0.621,133.624,211139,2016,56,A Boogie Wit da Hoodie
4708,0.549,0.257,9,-11.939,1,0.0298,0.841,0.039,0.108,0.0382,109.994,322907,2016,37,Taking Back Sunday
4709,0.627,0.667,0,-6.193,1,0.0429,0.00319,1.45E-05,0.208,0.342,128.978,237973,2016,45,Bad Suns
4710,0.669,0.66,11,-6.208,1,0.0316,0.0213,0.000187,0.134,0.878,99.983,213995,2016,1,morgxn
4711,0.446,0.734,7,-4.046,1,0.04,0.133,0,0.381,0.421,143.863,204267,2016,0,Lemaitre
4712,0.57,0.836,8,-5.464,1,0.0392,0.0143,0.139,0.0684,0.726,76.539,177533,2016,16,Saint Motel
4713,0.591,0.855,9,-4.602,1,0.0681,0.00383,0,0.277,0.619,104.959,162447,2016,54,grandson
4715,0.577,0.927,7,-4.218,1,0.0337,0.0818,7.22E-06,0.0784,0.607,123.042,214897,2016,27,Zipper Club
4716,0.327,0.101,8,-13.949,0,0.0525,0.948,0,0.0945,0.0866,171.735,276747,2016,33,BANKS
4717,0.729,0.474,7,-6.38,1,0.0532,0.0199,3.88E-05,0.0919,0.952,171.957,265120,2016,38,Dawes
4718,0.369,0.735,11,-4.659,1,0.0438,0.0462,2.46E-06,0.0942,0.343,76.554,277960,2016,4,Mondo Cozmo
4719,0.629,0.794,7,-3.807,0,0.0328,0.0954,4.08E-06,0.305,0.761,128.035,218011,2016,10,Fenech-Soler
4720,0.633,0.648,9,-8.864,0,0.0268,0.0124,0.397,0.198,0.422,115.99,202591,2016,32,Zipper Club
4721,0.277,0.604,0,-3.778,0,0.062,0.0368,0,0.365,0.285,199.519,244413,2016,25,JoJo
4722,0.29,0.261,4,-9.163,1,0.0277,0.66,0,0.155,0.0999,143.598,243720,2016,67,Anna Kendrick
4723,0.642,0.695,2,-4.778,1,0.0264,0.00261,3.82E-06,0.104,0.276,100.454,193471,2016,39,Justice
4724,0.283,0.598,6,-10.518,1,0.0605,0.652,0.751,0.116,0.0869,119.106,254187,2016,30,Nick Murphy / Chet Faker
4725,0.541,0.456,4,-9.266,1,0.051,0.792,0.00092,0.105,0.362,158.015,210945,2016,30,Francis and the Lights
4726,0.678,0.868,0,-4.987,1,0.0493,0.045,0.0227,0.0749,0.314,92.019,237888,2016,0,Lyon
4727,0.648,0.577,6,-9.916,0,0.144,0.895,0.0446,0.0848,0.353,97.91,185840,2016,54,NoMBe
4728,0.622,0.746,8,-6.138,0,0.123,0.0141,7.07E-05,0.0872,0.552,89.981,165938,2016,9,Pusher
4729,0.565,0.678,10,-8.793,0,0.0551,0.592,0.000178,0.079,0.314,147.958,204000,2016,23,Fjord
4730,0.755,0.735,7,-7.97,1,0.0506,0.00723,0.00338,0.363,0.222,110.059,226909,2016,31,Jez Dior
4731,0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952,2016,1,Sampha
4732,0.587,0.677,8,-5.915,1,0.0721,0.196,2.13E-06,0.316,0.279,107.003,284359,2016,34,Sevyn Streeter
4733,0.546,0.633,1,-6.715,1,0.0315,0.0345,0.0031,0.122,0.294,62.728,216000,2016,19,LILAW
4734,0.647,0.444,5,-6.781,1,0.0322,0.829,0,0.236,0.387,108.625,183088,2016,0,Sorcha Richardson
4735,0.512,0.587,1,-6.403,1,0.0291,0.0179,0,0.107,0.313,134.006,187342,2016,0,Ryan Hurd
4736,0.65,0.628,7,-8.354,1,0.0297,0.419,0.0145,0.1,0.228,118.969,268191,2016,34,Cubicolor
4737,0.699,0.733,7,-4.897,0,0.0604,0.237,6.53E-06,0.227,0.511,90.039,211276,2016,11,Cappa
4738,0.606,0.701,7,-7.054,1,0.0364,0.104,0,0.145,0.323,151.11,206441,2016,7,Mykki Blanco
4739,0.201,0.684,7,-5.931,1,0.0389,0.401,1.41E-05,0.0954,0.131,90.058,242480,2016,60,"Artists Of Then, Now & Forever"
4770,0.625,0.825,7,-5.758,1,0.0481,0.0621,0,0.0753,0.341,100.004,233827,2016,58,Keith Urban
4771,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37E-06,0.102,0.479,82.45,230600,2016,70,Keith Urban
4772,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99E-06,0.0803,0.594,84.975,221600,2016,61,Keith Urban
4774,0.618,0.764,8,-7.086,1,0.0299,0.379,0.000211,0.108,0.447,87.012,208360,2016,55,Keith Urban
4812,0.45,0.752,0,-4.883,1,0.0419,0.0902,0,0.124,0.443,73.976,256907,2016,34,Crowder
4813,0.608,0.558,0,-6.487,1,0.0627,0.00551,0.000575,0.239,0.38,203.764,217127,2016,32,PJ
4814,0.798,0.659,7,-6.982,1,0.12,0.0125,0,0.0368,0.695,96.997,163299,2016,10,Stu da Boi
4815,0.429,0.953,2,-3.26,1,0.179,0.0361,0,0.56,0.766,174.646,206387,2016,46,Crowder
4816,0.791,0.476,0,-7.42,0,0.0997,0.0469,0,0.107,0.529,130.02,254627,2016,26,PJ
4817,0.693,0.859,8,-3.713,1,0.0712,0.364,1.35E-06,0.345,0.764,111.992,210773,2016,19,Britt Nicole
4822,0.556,0.634,8,-4.339,1,0.187,0.0802,0,0.184,0.168,122.067,216540,2016,45,Jack & Jack
4823,0.582,0.563,1,-9.314,1,0.0388,0.228,0.000343,0.0714,0.31,99.986,223200,2016,45,Skott
4824,0.589,0.501,10,-8.485,1,0.0295,0.217,6.32E-06,0.619,0.278,130.033,194142,2016,33,Skott
4825,0.312,0.647,8,-5.803,1,0.0585,0.0332,3.00E-05,0.191,0.112,82.873,216347,2016,0,Huntar
4826,0.657,0.484,5,-5.584,0,0.0414,0.178,3.03E-06,0.109,0.478,91.924,338000,2016,0,Huntar
4828,0.578,0.606,1,-4.338,1,0.0287,0.119,0,0.231,0.455,102.068,201280,2016,0,Huntar
4829,0.728,0.486,2,-6.653,0,0.0523,0.266,1.58E-06,0.098,0.558,62.46,214333,2016,5,Bishop Briggs
4830,0.718,0.577,8,-5.044,1,0.0314,0.244,0,0.119,0.228,140.049,189373,2016,1,Bishop Briggs
4832,0.488,0.294,0,-12.205,1,0.0484,0.75,8.08E-05,0.212,0.623,144.337,162653,2016,31,Bruce Springsteen
4833,0.546,0.9,0,-6.499,1,0.441,0.251,0,0.125,0.388,80.614,289373,2016,24,Yelawolf
4837,0.522,0.853,7,-3.727,1,0.0393,0.0062,3.21E-05,0.11,0.464,144.917,215462,2016,46,Night Riots
4838,0.603,0.825,10,-3.587,0,0.0288,0.00629,2.90E-06,0.136,0.415,96.028,206963,2016,47,Night Riots
4839,0.57,0.918,5,-2.608,0,0.0374,0.00184,0.000799,0.67,0.249,130.061,237260,2016,18,Night Riots
4840,0.762,0.812,11,-4.018,0,0.0926,0.439,0,0.132,0.897,102.983,215053,2016,24,JoJo
4841,0.618,0.313,3,-5.726,1,0.0296,0.687,0,0.115,0.355,102.734,177605,2016,37,Matoma
4844,0.755,0.605,11,-6.449,0,0.0468,0.0226,5.70E-06,0.0483,0.454,97.988,178776,2016,42,Christopher
4846,0.529,0.633,8,-7.622,0,0.0405,0.113,0.00559,0.108,0.149,80.445,281133,2016,38,Foreign Air
4847,0.69,0.688,8,-4.817,0,0.0374,0.104,0,0.0948,0.269,122.048,212305,2016,1,Hey Violet
4848,0.686,0.748,9,-6.788,0,0.0394,0.355,0.278,0.107,0.683,116.974,282440,2016,54,Warpaint
4853,0.572,0.638,4,-6.665,0,0.137,0.295,0,0.166,0.441,101.634,166053,2016,0,Shawn Mendes
4854,0.535,0.567,3,-6.422,1,0.255,0.1,0,0.111,0.457,179.869,175267,2016,0,Shawn Mendes
4855,0.56,0.32,8,-14.34,1,0.0313,0.505,0.472,0.11,0.107,82.511,329667,2016,40,Kings of Leon
4856,0.613,0.822,4,-3.995,1,0.0398,0.183,0,0.478,0.576,116.981,180647,2016,45,TIEKS
4857,0.552,0.618,5,-6.757,0,0.32,0.42,0,0.109,0.399,132.765,194586,2016,59,Kranium
4858,0.54,0.902,1,-3.577,1,0.0442,0.0142,0,0.0756,0.692,75.033,224760,2016,0,Green Day
4859,0.467,0.827,7,-5.761,1,0.0571,0.00124,3.73E-06,0.21,0.311,145.008,216320,2016,0,Mona
4860,0.403,0.358,3,-9.028,0,0.0312,0.871,0,0.115,0.3,81.892,217652,2016,23,Devon Baldwin
4861,0.661,0.723,0,-5.67,1,0.057,0.122,0,0.168,0.733,93.022,196262,2016,33,Mullally
4862,0.671,0.71,7,-6.749,1,0.276,0.00388,1.58E-06,0.14,0.711,98.074,197253,2016,62,Ariana Grande
4863,0.554,0.528,9,-6.912,1,0.0501,0.00664,0.0817,0.211,0.44,149.86,273918,2016,0,GRiZ
4864,0.279,0.773,7,-6.718,0,0.0554,0.0194,0,0.0762,0.354,95.971,214745,2016,52,MiC LOWRY
4865,0.928,0.692,1,-5.931,1,0.0538,0.00531,0.000145,0.0942,0.199,129.995,265830,2016,47,Ty Dolla $ign
4866,0.521,0.15,11,-16.654,0,0.0376,0.976,0.0225,0.177,0.182,76.105,246317,2016,2,Tuvaband
4867,0.428,0.538,9,-5.777,1,0.252,0.0579,6.49E-05,0.164,0.138,63.096,248467,2016,0,6LACK
4868,0.693,0.455,2,-8.029,0,0.0327,0.268,0.000127,0.722,0.137,129.955,194067,2016,61,Bishop Briggs
4869,0.694,0.783,9,-4.705,1,0.0452,0.107,0,0.202,0.766,115.988,193960,2016,24,Will Joseph Cook
4870,0.626,0.654,6,-7.115,1,0.0421,0.172,0.00708,0.108,0.259,114.86,273538,2016,24,How To Dress Well
4871,0.692,0.983,1,-3.469,1,0.29,0.0417,0,0.21,0.792,75.992,319434,2016,35,Danny Brown
4872,0.583,0.734,4,-5.819,0,0.0273,0.0116,0.000568,0.114,0.314,107.977,229827,2016,35,Goldroom
4873,0.557,0.798,9,-4.284,1,0.0406,0.000829,0,0.117,0.579,115.037,220080,2016,0,BANNERS
4874,0.355,0.649,9,-6.407,1,0.0479,0.154,0,0.244,0.499,102.712,224867,2016,31,Passenger
4875,0.461,0.888,11,-1.805,0,0.0628,0.00335,0,0.0883,0.322,72.01,179167,2016,34,Savi
4876,0.568,0.807,2,-3.453,1,0.0689,0.0276,0.000149,0.0858,0.762,169.957,262787,2016,0,Lucius
4877,0.712,0.674,7,-6.56,1,0.0649,0.442,0.0866,0.0996,0.398,103.04,220051,2016,41,IDER
4878,0.56,0.496,9,-6.844,1,0.0902,0.165,0,0.0946,0.501,80.147,194337,2016,38,Kevin Abstract
4879,0.571,0.903,1,-4.101,1,0.0538,0.000808,0,0.292,0.738,128.011,223971,2016,48,Hunter Hayes
4880,0.833,0.833,2,-4.735,1,0.0485,0.0636,1.37E-05,0.0575,0.968,125.012,202450,2016,7,Mackenzie Thoms
4881,0.614,0.945,9,-4.188,1,0.13,0.0743,0,0.207,0.469,143.009,183522,2016,15,Bloc Party
4882,0.612,0.621,10,-9.463,0,0.0536,0.0367,0.000164,0.102,0.151,126.967,263000,2016,39,Shallou
4883,0.392,0.838,8,-4.353,0,0.451,0.0843,0,0.476,0.67,122.722,245167,2016,0,Brayton Bowman
4884,0.645,0.546,8,-7.978,1,0.062,0.267,0.0209,0.121,0.376,88.002,204966,2016,14,Molly Moore
4885,0.67,0.756,0,-4.299,0,0.0322,0.00549,0.599,0.152,0.402,129.988,232947,2016,0,STRFKR
4886,0.701,0.499,4,-6.237,1,0.241,0.0233,0,0.404,0.605,85.034,150760,2016,46,NxWorries
4887,0.558,0.377,6,-9.032,1,0.0315,0.172,1.60E-05,0.0549,0.0687,85.881,237177,2016,37,Liv Dawson
4888,0.345,0.212,5,-16.56,1,0.0331,0.955,0.154,0.109,0.322,142.45,242181,2016,0,The Barr Brothers
4889,0.528,0.634,4,-11.55,1,0.0357,0.0179,0.0135,0.123,0.552,93.246,392733,2016,0,David Bowie
4890,0.618,0.725,11,-6.627,1,0.0315,0.532,0.0582,0.341,0.642,116.975,262274,2016,22,The Last Bandoleros
4891,0.677,0.703,0,-4.39,0,0.0276,0.627,0,0.394,0.674,95.037,192013,2016,56,Felipe MuÌ±iz
4900,0.517,0.573,3,-8.127,0,0.0312,0.119,0,0.404,0.278,80.979,270959,2016,31,Foreigner
4905,0.361,0.434,11,-12.138,0,0.109,0.922,0.00313,0.0828,0.165,156.676,249787,2016,17,Tori Amos
4917,0.508,0.61,2,-6.526,0,0.0379,0.237,4.16E-05,0.233,0.612,136.33,225413,2016,39,Passenger
4922,0.61,0.466,3,-10.129,0,0.0343,0.625,0.0558,0.113,0.826,105.705,206080,2016,39,Passenger
4923,0.318,0.182,2,-11.91,1,0.0296,0.91,0.00253,0.116,0.148,85.863,213707,2016,42,Passenger
4924,0.682,0.592,7,-7.033,1,0.281,0.169,5.49E-06,0.136,0.5,186.041,230467,2016,9,The Weeknd
4925,0.431,0.334,6,-7.645,1,0.0313,0.684,2.89E-06,0.119,0.658,137.021,162520,2016,15,Michael BublÌ©
4926,0.501,0.597,4,-5.25,0,0.039,0.0157,0.453,0.137,0.346,161.987,240360,2016,0,Aloe Blacc
4928,0.652,0.295,2,-11.045,1,0.0477,0.281,1.03E-05,0.0809,0.196,75.065,236827,2016,68,Twenty One Pilots
4929,0.647,0.661,9,-5.961,1,0.0316,0.0165,0,0.0549,0.725,98.042,181093,2016,0,Grouplove
4930,0.634,0.364,1,-6.177,0,0.0386,0.761,0,0.068,0.454,125.555,194747,2016,28,Olly Murs
4931,0.67,0.885,11,-4.492,1,0.0324,0.0417,1.52E-05,0.105,0.827,109.947,214533,2016,26,Colbie Caillat
4932,0.521,0.819,1,-3.468,1,0.0436,0.000159,2.55E-06,0.197,0.674,121.962,216600,2016,1,Bon Jovi
4934,0.761,0.465,7,-9.128,1,0.152,0.00314,0,0.057,0.494,112.985,216720,2016,23,Aloe Blacc
4935,0.63,0.926,9,-4.015,1,0.0351,0.0899,0,0.21,0.929,160.027,205747,2016,41,Colbie Caillat
4945,0.601,0.799,1,-6.161,0,0.0321,0.000345,0.000109,0.232,0.437,109.456,241386,2016,0,KT Tunstall
4948,0.591,0.652,7,-7.347,1,0.0339,0.00836,1.50E-06,0.222,0.231,110.006,207273,2016,34,Tritonal
4952,0.69,0.845,1,-5.045,0,0.0441,0.033,0,0.275,0.505,94.983,186133,2016,22,Laleh
4955,0.734,0.745,8,-4.672,1,0.0474,0.00633,0.000599,0.0917,0.264,92.496,215347,2016,36,Laleh
4958,0.711,0.791,6,-3.577,1,0.0377,0.036,0,0.234,0.316,119.878,195800,2016,26,Laleh
4960,0.645,0.665,10,-5.302,0,0.0469,0.296,0,0.151,0.484,128.868,186200,2016,15,Laleh
4990,0.407,0.683,8,-6.882,1,0.318,0.195,0,0.191,0.0817,82.935,177947,2016,33,Michael Kiwanuka
4991,0.67,0.735,0,-6.712,1,0.0645,0.108,0.00042,0.251,0.498,112.52,315933,2016,44,Miguel
4992,0.747,0.722,2,-9.454,1,0.0844,0.00456,8.38E-06,0.0777,0.151,117.017,219480,2016,39,Raury
4993,0.753,0.874,9,-4.261,1,0.0611,0.0613,0,0.489,0.359,102.8,162453,2016,32,Michael Kiwanuka
4994,0.583,0.498,1,-10.236,1,0.0937,0.0667,0.0092,0.112,0.371,115.892,261600,2016,39,Malay
4995,0.585,0.878,7,-3.858,0,0.129,0.095,1.22E-05,0.253,0.477,157.952,279493,2016,47,Leon Bridges
4996,0.766,0.707,9,-4.894,1,0.226,0.245,0.000233,0.0476,0.756,112.701,200080,2016,29,Lyn Collins
4997,0.725,0.874,7,-5.692,1,0.0386,0.00791,0.47,0.134,0.78,107.348,206120,2016,34,Fatback Band
4998,0.519,0.893,11,-2.607,0,0.0859,0.0479,0.00103,0.35,0.78,110.091,191933,2016,48,Christina Aguilera
4999,0.835,0.912,2,-5.106,0,0.0449,0.00441,0.00746,0.403,0.967,120.401,295427,2016,32,Donna Summer
5000,0.634,0.925,5,-4.017,1,0.0478,0.00388,0.0128,0.119,0.753,113.994,183267,2016,32,Janelle MonÌÁe
5001,0.739,0.803,0,-5.117,1,0.0736,0.0779,0.000888,0.29,0.82,125.362,215667,2016,35,C.J. & Co.
5002,0.6,0.869,11,-3.222,0,0.172,0.123,3.82E-05,0.0703,0.496,113.849,178267,2016,28,Garland Jeffreys
5003,0.618,0.435,5,-7.704,0,0.0551,0.8,0.000748,0.0864,0.762,172.951,275907,2016,0,HÌ©ctor Lavoe
5004,0.555,0.445,0,-7.202,0,0.0503,0.634,0,0.104,0.394,135.108,265147,2016,32,SAYGRACE
5005,0.194,0.316,10,-6.834,1,0.0303,0.899,0.00125,0.144,0.123,82.749,134720,2016,34,Herizen Guardiola as Mylene Cruz
5006,0.696,0.875,1,-3.642,1,0.331,0.102,0,0.944,0.551,109.936,214853,2016,37,"The Get Down Brothers (Skylan Brooks, TJ Brown, Jr., Jaden Smith, Justice Smith & Shameik Moore)"
5007,0.443,0.614,0,-7.291,1,0.0311,0.491,0.472,0.123,0.386,95.053,300933,2016,30,Kamasi Washington
5008,0.589,0.961,9,-4.215,0,0.111,0.0768,0.00152,0.53,0.547,110.013,194587,2016,42,Herizen Guardiola as Mylene Cruz
5009,0.322,0.173,10,-13.779,1,0.0599,0.949,0.00181,0.286,0.159,88.669,268093,2016,34,Herizen Guardiola as Mylene Cruz
5010,0.355,0.564,8,-7.722,1,0.12,0.866,4.56E-06,0.195,0.232,169.52,123493,2016,34,Justice Smith as Ezekiel Figuero
5011,0.677,0.478,7,-6.984,1,0.0312,0.0822,0.0079,0.405,0.163,117.016,245987,2016,41,Max Jury
5012,0.814,0.589,0,-5.486,1,0.0732,0.0113,0.00243,0.153,0.847,175.037,168800,2016,1,HOLYCHILD
5013,0.662,0.395,4,-10.694,1,0.0593,0.766,0.00594,0.125,0.534,73.012,180560,2016,52,Jessie Ware
5014,0.351,0.469,8,-11.743,1,0.0839,0.267,0.000541,0.135,0.0846,158.229,260853,2016,46,Jack Garratt
5015,0.449,0.217,5,-10.643,0,0.0342,0.83,0.00201,0.166,0.0731,126.432,268973,2016,50,CLOVES
5016,0.715,0.387,4,-10.53,1,0.0343,0.617,0.000854,0.1,0.183,108.04,256293,2016,60,Ed Sheeran
5017,0.462,0.387,0,-7.401,1,0.0292,0.567,0,0.164,0.0428,122.698,261080,2016,70,Imagine Dragons
5113,0.591,0.583,9,-10.865,1,0.0374,0.176,0.023,0.522,0.423,140.014,238052,2016,22,birthday
5114,0.641,0.604,9,-8.062,1,0.0482,0.0365,0.32,0.496,0.409,128.974,219971,2016,20,birthday
5115,0.644,0.821,2,-3.629,1,0.0304,0.0102,2.95E-06,0.351,0.15,105.016,164571,2016,0,VINAI
5122,0.685,0.99,11,-1.837,1,0.07,0.00671,0.529,0.4,0.248,128.019,144844,2016,0,VINAI
5124,0.75,0.989,6,-2.272,0,0.264,0.00126,0.00106,0.262,0.198,127.971,221250,2016,0,VINAI
5128,0.359,0.362,5,-7.602,0,0.0287,0.692,0.000459,0.116,0.129,87.463,189103,2016,26,Alex & Sierra
5130,0.76,0.471,8,-6.466,1,0.0416,0.262,0,0.0631,0.628,130.085,209513,2016,26,Alex & Sierra
5227,0.646,0.686,7,-4.876,1,0.0378,0.493,1.51E-05,0.0712,0.423,129.796,182293,2016,0,Sabrina Carpenter
5245,0.594,0.728,0,-6.917,1,0.0281,0.216,0.0881,0.124,0.687,137.97,264662,2016,48,The Strokes
5248,0.554,0.546,2,-4.681,0,0.0444,0.0803,0.328,0.102,0.507,124.115,273483,2016,34,The Strokes
5249,0.282,0.801,7,-4.721,1,0.284,0.0302,5.38E-06,0.0728,0.563,203.145,215919,2016,36,The Girl and The Dreamcatcher
5250,0.68,0.655,9,-4.599,0,0.0299,0.145,0,0.164,0.696,104.009,237608,2016,36,The Girl and The Dreamcatcher
5252,0.779,0.464,0,-7.567,1,0.0395,0.375,0,0.112,0.435,123.988,194646,2016,53,The Girl and The Dreamcatcher
5253,0.703,0.653,0,-5.228,1,0.0681,0.0392,0,0.115,0.477,124.907,186163,2016,40,The Girl and The Dreamcatcher
5256,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,226160,2016,80,Ariana Grande
5273,0.541,0.818,11,-5.505,0,0.0782,0.000294,0,0.227,0.57,157.983,248866,2016,48,Thousand Foot Krutch
5287,0.62,0.696,11,-6.323,1,0.0997,0.00798,1.00E-06,0.113,0.705,176.033,216333,2016,67,Hailee Steinfeld
5299,0.546,0.719,5,-4.947,0,0.0306,0.0628,0,0.225,0.234,99.006,231391,2016,59,Bea Miller
5320,0.349,0.316,9,-10.794,0,0.0742,0.623,0,0.211,0.333,78.454,202628,2016,32,Toulouse
5321,0.439,0.144,8,-17.701,1,0.0346,0.841,6.49E-06,0.187,0.246,80.445,159440,2016,47,Toulouse
5322,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,194080,2016,72,The Chainsmokers
5323,0.679,0.407,9,-7.778,1,0.0302,0.699,0,0.122,0.195,111.814,232600,2016,65,Niall Horan
5330,0.327,0.246,5,-5.776,0,0.0362,0.569,9.39E-05,0.11,0.15,143.101,207507,2016,0,Cashmere Cat
5339,0.539,0.528,11,-8.113,0,0.252,0.0108,0,0.117,0.252,190.169,228640,2016,69,Tory Lanez
5340,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.50E-06,0.124,0.247,107.331,237787,2016,74,Tory Lanez
5341,0.48,0.523,7,-8.304,1,0.105,0.00979,0,0.143,0.0979,137.671,339520,2016,57,Tory Lanez
5343,0.544,0.388,11,-9.808,0,0.046,0.509,0,0.0443,0.172,136.153,329467,2016,51,Tory Lanez
5345,0.655,0.681,5,-5.14,0,0.0395,0.00167,0,0.0523,0.859,102.026,236453,2016,1,DNCE
5354,0.576,0.451,8,-9.571,1,0.0444,0.469,0.0389,0.0876,0.803,90.439,172825,2016,54,Francis and the Lights
5355,0.386,0.714,6,-5.597,0,0.381,0.263,0,0.233,0.289,89.807,205618,2016,51,Louis The Child
5358,0.684,0.882,2,-2.34,1,0.0593,0.0586,0,0.412,0.719,90.995,204739,2016,34,Daya
5359,0.697,0.692,11,-6.472,1,0.293,0.531,0.000847,0.118,0.653,196.036,214883,2016,0,Daya
5368,0.628,0.742,0,-6.734,1,0.0383,0.225,3.37E-05,0.163,0.316,120.005,237440,2016,32,The Japanese House
5369,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,251034,2016,82,gnash
5370,0.844,0.262,0,-14.08,1,0.0899,0.68,0,0.111,0.274,104.945,151110,2016,54,gnash
5372,0.643,0.597,0,-13.034,1,0.111,0.000722,0.000108,0.113,0.157,139.857,206829,2016,51,gnash
5374,0.618,0.136,10,-20.099,1,0.0459,0.769,2.25E-05,0.128,0.311,89.771,189361,2016,48,gnash
5375,0.693,0.437,11,-13.628,1,0.35,0.105,0,0.0786,0.158,142.002,199731,2016,46,gnash
5376,0.764,0.67,2,-4.492,1,0.11,0.198,0,0.115,0.732,145.976,168313,2016,44,gnash
5377,0.491,0.332,2,-8.277,0,0.111,0.305,0.00136,0.176,0.126,188.023,186383,2016,48,Maggie Lindemann
