danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.641,0.176,6,-11.692,1,0.0349,0.638,5.14E-06,0.252,0.297,76.031,2014,25
0.464,0.321,2,-11.12,1,0.0418,0.877,0,0.0789,0.306,93.528,2014,67
0.643,0.804,11,-5.147,1,0.0731,0.0285,1.47E-06,0.0778,0.481,119.928,2014,44
0.815,0.798,1,-11.179,1,0.168,0.0437,0.38,0.117,0.0617,116.824,2014,49
0.649,0.661,0,-8.665,1,0.0453,0.0922,3.24E-05,0.0702,0.304,107.965,2014,24
0.677,0.615,3,-7.201,1,0.0331,0.385,8.21E-05,0.0716,0.474,112.412,2014,0
0.638,0.588,7,-7.95,1,0.036,0.642,1.46E-05,0.305,0.224,114.981,2014,39
0.605,0.65,11,-5.299,0,0.0368,0.169,0.00422,0.284,0.265,104.013,2014,43
0.561,0.512,8,-7.012,1,0.0403,0.19,0,0.0879,0.357,129.576,2014,37
0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,2014,78
0.649,0.592,10,-6.924,1,0.0497,0.0934,0.000529,0.182,0.466,148.01,2014,56
0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,2014,78
0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,2014,72
0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,2014,2
0.589,0.865,1,-2.881,1,0.0347,0.000924,0.355,0.0663,0.524,118.027,2014,0
0.713,0.937,8,-3.624,1,0.0481,0.0503,0.00132,0.158,0.903,119.999,2014,0
0.651,0.936,8,-2.873,1,0.0347,0.00212,0.000455,0.182,0.654,124.01,2014,0
0.625,0.815,11,-3.904,0,0.0325,0.0265,0,0.29,0.485,115.95,2014,57
0.613,0.897,2,-3.91,1,0.0323,0.0171,0,0.172,0.661,124.007,2014,54
0.716,0.869,8,-3.318,1,0.0694,0.0294,0,0.0454,0.768,113.027,2014,35
0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,2014,73
0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,2014,80
0.469,0.592,5,-4.962,1,0.0399,0.0393,0,0.105,0.0938,161.996,2014,64
0.495,0.7,4,-5.639,1,0.144,0.141,0,0.102,0.279,144.426,2014,57
0.418,0.764,5,-3.307,0,0.0559,0.00598,0,0.149,0.33,175.669,2014,63
0.584,0.866,10,-5.511,1,0.0419,0.00535,2.92E-05,0.0858,0.499,118.005,2014,60
0.328,0.635,4,-6.772,1,0.0786,0.002,1.84E-05,0.108,0.0484,74.965,2014,44
0.644,0.85,7,-5.158,1,0.0443,0.0244,0.000135,0.28,0.508,117.017,2014,52
0.254,0.724,5,-6.513,1,0.0675,0.00876,0.0012,0.186,0.123,127.888,2014,43
0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,2014,65
0.446,0.915,9,-6.221,1,0.141,0.00281,3.87E-05,0.218,0.398,190.013,2014,64
0.386,0.374,2,-8.947,1,0.0369,0.821,2.19E-05,0.0811,0.115,90.162,2014,47
0.706,0.503,6,-6.051,1,0.125,0.791,0,0.116,0.624,119.008,2014,44
0.498,0.583,0,-4.762,1,0.0274,0.105,0,0.0698,0.4,82.071,2014,31
0.607,0.716,1,-8.881,0,0.0397,0.00939,0.719,0.0597,0.165,95.012,2014,40
0.479,0.759,8,-6.82,1,0.0385,0.0137,0,0.093,0.574,164.997,2014,60
0.473,0.752,10,-5.92,1,0.0452,0.00583,0,0.252,0.345,104.046,2014,43
0.402,0.591,1,-6.135,1,0.0262,0.0611,3.26E-06,0.084,0.266,94.885,2014,54
0.217,0.827,11,-4.459,1,0.119,0.00668,0,0.306,0.387,130.22,2014,39
0.416,0.349,9,-11.024,0,0.0298,0.699,0.841,0.084,0.0399,109.971,2014,36
0.573,0.592,7,-6.724,1,0.13,0.44,4.17E-06,0.0956,0.707,144.408,2014,10
0.453,0.771,4,-6.341,1,0.0273,0.00487,0.00188,0.271,0.794,93.193,2014,46
0.354,0.356,7,-6.654,1,0.0273,0.53,1.82E-06,0.265,0.15,136.436,2014,47
0.691,0.773,0,-6.052,1,0.046,0.159,3.06E-05,0.128,0.658,131.912,2014,42
0.418,0.659,7,-4.293,1,0.0268,0.0575,0.000128,0.159,0.418,82.744,2014,37
0.533,0.749,9,-4.875,1,0.0327,0.0337,6.37E-06,0.144,0.53,123.776,2014,37
0.752,0.708,9,-8.484,1,0.0346,0.0945,5.99E-05,0.0749,0.781,125.499,2014,44
0.61,0.756,11,-6.567,1,0.0441,0.0731,1.32E-06,0.1,0.31,103.982,2014,1
0.706,0.882,2,-3.382,1,0.0326,0.2,0,0.121,0.591,106.03,2014,40
0.661,0.957,6,-3.486,1,0.0898,0.00538,0.132,0.0622,0.263,127.948,2014,51
0.908,0.437,9,-8.644,0,0.0491,0.523,0.108,0.0991,0.935,118.051,2014,39
0.496,0.856,2,-3.986,1,0.051,0.186,4.69E-05,0.356,0.592,82.503,2014,39
0.54,0.978,10,-4.055,1,0.0544,0.109,0.0162,0.195,0.582,144.992,2014,32
0.637,0.376,10,-13.691,1,0.0314,0.71,0.0492,0.101,0.43,128.075,2014,37
0.387,0.413,7,-8.95,1,0.0559,0.162,1.56E-05,0.262,0.249,173.73,2014,65
0.78,0.633,9,-6.81,0,0.0424,0.00627,0.892,0.0612,0.582,120.007,2014,59
0.458,0.789,7,-6.586,1,0.205,0.407,0.000175,0.0971,0.914,155.355,2014,6
0.467,0.423,7,-9.034,1,0.0486,0.133,1.83E-05,0.218,0.277,174.09,2014,60
0.676,0.467,9,-12.112,0,0.0369,0.224,0.216,0.0988,0.562,135.036,2014,39
0.501,0.488,3,-8.653,1,0.0728,0.192,0.00466,0.118,0.264,184.096,2014,37
0.557,0.475,0,-7.899,1,0.0725,0.0373,0.0103,0.341,0.0447,180.161,2014,38
0.581,0.746,6,-4.624,1,0.032,0.0434,0,0.0633,0.459,97.064,2014,0
0.784,0.882,5,-3.646,1,0.0451,0.0377,0,0.65,0.699,120.017,2014,3
0.353,0.886,11,-4.501,1,0.0481,0.00103,0.00027,0.371,0.66,128.077,2014,0
0.524,0.563,1,-6.431,0,0.0394,0.553,0,0.168,0.239,109.198,2014,12
0.689,0.922,9,-5.249,1,0.0355,0.0739,0,0.333,0.684,122.021,2014,0
0.637,0.618,0,-4.746,1,0.0296,0.427,0.0971,0.0704,0.499,176.141,2014,63
0.674,0.936,4,-2.166,1,0.0271,0.0756,0.000748,0.192,0.948,128.083,2014,52
0.7,0.809,5,-6.047,1,0.0323,0.283,1.22E-05,0.11,0.962,96.405,2014,44
0.611,0.391,5,-9.357,1,0.0313,0.52,0,0.271,0.439,95.262,2014,0
0.528,0.737,0,-5.705,1,0.0296,0.0144,0.692,0.0739,0.175,84.029,2014,47
0.599,0.795,5,-5.127,0,0.129,0.0672,0,0.223,0.888,94.947,2014,48
0.562,0.84,0,-5.621,1,0.0911,0.0832,1.70E-05,0.0947,0.609,154.612,2014,7
0.544,0.874,1,-5.108,1,0.0552,0.00506,0.000229,0.0782,0.635,158.128,2014,54
0.735,0.873,2,-7.372,0,0.244,0.16,4.85E-05,0.25,0.38,149.888,2014,48
0.719,0.861,11,-6.317,0,0.0462,0.0868,0,0.108,0.51,119.934,2014,23
0.567,0.593,4,-7.127,0,0.0375,0.000848,2.09E-06,0.114,0.0398,91.703,2014,3
0.594,0.706,7,-7.343,1,0.0291,0.515,0.00789,0.114,0.906,91.655,2014,0
0.652,0.99,11,-1.887,1,0.111,0.000744,0.328,0.0626,0.207,127.97,2014,2
0.497,0.669,3,-7.402,1,0.0574,0.04,0,0.1,0.317,100.696,2014,49
0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24E-05,0.0628,0.578,118,2014,69
0.613,0.661,9,-4.984,1,0.0263,0.00652,0,0.0976,0.509,110.978,2014,66
0.46,0.793,0,-6.665,1,0.0434,0.584,0.093,0.151,0.521,87.008,2014,46
0.249,0.97,1,-5.879,1,0.121,0.0226,0.13,0.0701,0.26,165.059,2014,43
0.625,0.886,2,-4.84,1,0.0394,0.00206,5.15E-05,0.388,0.826,125.951,2014,0
0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,2014,15
0.747,0.545,0,-4.472,1,0.027,0.463,0.00173,0.0786,0.856,95.894,2014,4
0.552,0.529,1,-7.415,1,0.0279,0.531,8.87E-05,0.134,0.293,94.683,2014,2
0.236,0.304,0,-8.915,1,0.0324,0.801,0.246,0.0897,0.289,140.424,2014,10
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,2014,19
0.404,0.759,3,-6.097,1,0.0433,0.612,0.00118,0.136,0.173,135.062,2014,53
0.54,0.265,11,-5.307,1,0.0297,0.88,0,0.131,0.423,61.975,2014,2
0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,2014,10
0.439,0.322,9,-5.959,1,0.028,0.692,0,0.103,0.16,77.963,2014,4
0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.009,2014,13
0.555,0.818,9,-6.208,1,0.0331,0.0171,2.45E-06,0.0569,0.55,137.155,2014,0
0.793,0.874,9,-3.92,1,0.0397,0.0246,0.00016,0.307,0.968,136.001,2014,2
0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,2014,54
0.391,0.85,0,-4.574,1,0.0358,0.00198,0.000121,0.0848,0.306,171.026,2014,22
0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,2014,76
0.208,0.941,9,-4.608,1,0.0597,0.00449,0.82,0.891,0.577,170.925,2014,13
0.593,0.848,11,-6.341,1,0.0408,0.000316,1.50E-06,0.067,0.47,125.026,2014,61
0.637,0.292,4,-8.206,0,0.0375,0.745,0,0.305,0.4,127.015,2014,62
0.503,0.646,1,-6.784,0,0.0315,0.0999,0.161,0.059,0.0947,150.027,2014,38
0.436,0.596,1,-9.049,0,0.0275,0.0481,0.981,0.0621,0.102,74.99,2014,32
0.514,0.235,0,-10.357,1,0.0341,0.73,1.12E-06,0.0778,0.191,113.936,2014,18
0.389,0.519,10,-7.518,1,0.105,0.608,0,0.104,0.252,171.707,2014,42
0.694,0.692,11,-3.814,0,0.115,0.00955,0,0.466,0.379,93.022,2014,1
0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,2014,67
0.694,0.9,5,-5.245,1,0.0456,0.0984,0.946,0.473,0.294,127.995,2014,2
0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,2014,79
0.772,0.862,4,-6.775,0,0.0486,0.0195,7.28E-05,0.122,0.885,131.068,2014,0
0.741,0.62,10,-7.621,1,0.0397,0.0134,0,0.0672,0.74,107.972,2014,30
0.596,0.827,5,-4.402,1,0.0372,0.0242,0,0.0958,0.329,115.034,2014,69
0.611,0.109,4,-13.35,1,0.0765,0.882,6.42E-05,0.104,0.277,128.786,2014,33
0.483,0.866,4,-5.033,1,0.0789,0.0159,2.58E-05,0.162,0.862,173.557,2014,38
0.501,0.772,0,-7.097,1,0.0329,0.519,0.0633,0.125,0.316,113.698,2014,43
0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,2014,63
0.491,0.885,3,-4.121,1,0.0395,0.00219,0,0.0741,0.641,166.992,2014,76
0.365,0.873,4,-4.657,1,0.0436,0.0104,0,0.0839,0.216,156.047,2014,61
0.393,0.836,9,-3.533,1,0.0363,0.00198,0,0.0698,0.361,180.097,2014,58
0.516,0.749,5,-4.091,1,0.0692,0.031,0,0.205,0.356,125.92,2014,12
0.637,0.747,3,-5.421,0,0.0607,0.324,0.00485,0.166,0.677,128.975,2014,41
0.586,0.611,9,-8.411,0,0.0305,0.651,0.0372,0.117,0.452,124.998,2014,43
0.506,0.787,4,-4.225,1,0.0397,0.0134,0,0.116,0.457,130.003,2014,36
0.835,0.428,11,-13.97,0,0.37,0.621,0,0.13,0.61,108.023,2014,52
0.54,0.456,2,-11.691,1,0.272,0.707,4.05E-05,0.101,0.294,129.125,2014,48
0.551,0.497,1,-11.876,1,0.0412,0.546,0.0068,0.368,0.281,119.9,2014,49
0.497,0.77,4,-4.847,0,0.0544,0.322,0.556,0.119,0.303,84.927,2014,46
0.492,0.798,9,-3.811,0,0.0407,0.0713,5.63E-05,0.351,0.518,158.012,2014,44
0.473,0.852,10,-3.847,0,0.0449,0.313,0.000626,0.316,0.224,89.974,2014,47
0.566,0.87,7,-4.098,1,0.0629,0.0501,1.80E-05,0.303,0.567,142.063,2014,43
0.425,0.74,6,-6.485,0,0.0451,0.233,0.00603,0.0823,0.191,133.149,2014,35
0.545,0.753,2,-6.088,0,0.053,0.164,0.00147,0.0924,0.336,160.003,2014,36
0.669,0.826,4,-4.691,0,0.0873,0.503,0.0248,0.209,0.611,112.152,2014,33
0.687,0.674,1,-5.248,1,0.0413,0.47,0,0.0611,0.515,105.038,2014,41
0.409,0.669,7,-6.768,1,0.0991,0.463,0,0.0608,0.479,165.415,2014,0
0.575,0.449,9,-11.141,1,0.038,0.845,0.0018,0.102,0.0925,131.997,2014,35
0.28,0.317,7,-12.433,0,0.0468,0.877,0.00714,0.108,0.237,186.644,2014,58
0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,2014,64
0.543,0.707,2,-7.636,1,0.07,0.614,0.0414,0.118,0.515,143.915,2014,58
0.6,0.413,7,-9.572,1,0.0258,0.785,0.0289,0.109,0.0741,93.618,2014,54
0.274,0.209,2,-16.158,1,0.0411,0.913,0.0968,0.0978,0.0661,92.997,2014,52
0.694,0.512,6,-8.719,0,0.0451,0.0332,1.27E-06,0.152,0.394,121.997,2014,54
0.469,0.246,1,-13.491,1,0.0297,0.48,5.54E-05,0.099,0.159,112.967,2014,50
0.504,0.515,9,-8.145,1,0.0355,0.00758,7.77E-06,0.111,0.512,87.883,2014,51
0.803,0.528,11,-7.529,1,0.0431,0.101,2.56E-06,0.0748,0.659,122.026,2014,55
0.643,0.471,6,-8.752,1,0.0298,0.0362,0,0.37,0.428,128.134,2014,41
0.546,0.816,4,-7.107,0,0.0444,0.322,0,0.084,0.962,182.932,2014,0
0.591,0.391,9,-9.169,1,0.136,0.014,0.000251,0.0927,0.208,78.723,2014,57
0.697,0.544,0,-9.251,1,0.0497,0.104,5.59E-05,0.0862,0.206,113.978,2014,38
0.612,0.863,1,-4.258,1,0.0426,0.0582,0,0.0823,0.637,121.963,2014,2
0.535,0.529,1,-5.728,1,0.0285,0.169,0,0.0966,0.318,75.991,2014,0
0.558,0.815,2,-5.352,1,0.067,0.0122,0,0.0705,0.638,157.954,2014,1
0.597,0.879,9,-4.351,1,0.0782,0.0242,0,0.0975,0.622,123.979,2014,0
0.775,0.803,2,-5.454,1,0.0293,0.0203,0,0.187,0.769,112.005,2014,0
0.608,0.899,2,-3.185,1,0.0392,0.0125,0,0.211,0.652,105.032,2014,57
0.5,0.766,8,-6.258,1,0.0327,0.219,0,0.109,0.738,162.058,2014,41
0.522,0.834,0,-5.536,1,0.0348,0.0133,0,0.218,0.215,139.994,2014,43
0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59E-05,0.0829,0.348,110.003,2014,70
0.56,0.781,0,-4.957,1,0.0802,0.595,0,0.409,0.508,75.996,2014,57
0.615,0.627,11,-8.1,0,0.139,0.529,0,0.151,0.744,79.896,2014,45
0.544,0.914,4,-4.337,1,0.063,0.0113,0,0.485,0.699,145.09,2014,5
0.455,0.284,7,-10.774,1,0.0322,0.715,1.47E-06,0.0897,0.133,133.936,2014,67
0.585,0.906,4,-3.044,0,0.228,0.0268,0,0.0482,0.209,128.072,2014,50
0.585,0.785,9,-7.787,1,0.0262,0.329,0.00981,0.0787,0.569,97.982,2014,0
0.428,0.646,5,-6.775,1,0.0501,0.0496,2.36E-05,0.381,0.21,196.957,2014,35
0.586,0.774,11,-4.855,0,0.0323,0.0129,0,0.282,0.409,133.918,2014,29
0.634,0.698,8,-5.28,1,0.0436,0.357,0,0.304,0.27,122.111,2014,21
0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,2014,52
0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,2014,69
0.61,0.906,2,-3.817,1,0.0926,0.000619,0,0.3,0.431,122.993,2014,37
0.592,0.832,5,-4.806,1,0.0283,0.00397,0.16,0.182,0.441,127.972,2014,35
0.699,0.601,0,-6.48,1,0.0304,0.0972,1.17E-05,0.562,0.434,98.04,2014,12
0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,2014,81
0.525,0.439,0,-6.596,1,0.0259,0.658,0,0.0636,0.238,84.956,2014,69
0.428,0.274,3,-7.363,1,0.0394,0.805,0,0.102,0.176,145.067,2014,63
0.63,0.848,0,-4.592,1,0.0428,0.0834,4.34E-06,0.205,0.551,124.987,2014,60
0.656,0.8,11,-5.144,1,0.0569,0.0215,1.96E-06,0.0801,0.515,119.966,2014,49
0.534,0.415,9,-9.025,0,0.0367,0.701,0,0.105,0.212,54.048,2014,44
0.363,0.376,5,-8.625,1,0.0362,0.359,0,0.13,0.344,133.869,2014,48
0.794,0.663,11,-6.501,1,0.0352,0.101,0.000843,0.0828,0.353,125.048,2014,39
0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,2014,23
0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52E-06,0.0937,0.739,82.142,2014,13
0.531,0.363,10,-7.672,1,0.0608,0.749,0,0.112,0.259,121.412,2014,14
0.443,0.533,7,-5.956,1,0.0473,0.429,3.66E-06,0.332,0.596,183.791,2014,22
0.517,0.318,1,-10.455,0,0.03,0.922,1.91E-06,0.121,0.245,88.979,2014,55
0.711,0.774,0,-3.391,0,0.0922,0.259,0,0.371,0.715,150.032,2014,16
0.701,0.101,0,-17.698,1,0.0407,0.882,0.00872,0.111,0.111,108.06,2014,0
0.79,0.554,0,-5.888,1,0.0405,0.024,0.000163,0.213,0.725,93.228,2014,49
0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,2014,10
0.426,0.722,5,-5.369,0,0.196,0.0113,1.27E-06,0.262,0.25,196.133,2014,71
0.445,0.907,11,-3.894,0,0.0773,0.00161,0,0.403,0.71,165.069,2014,69
0.667,0.908,1,-5.004,0,0.0514,0.0376,0,0.145,0.656,105.011,2014,61
0.539,0.837,9,-4.178,0,0.039,0.00131,0,0.347,0.455,94.918,2014,60
0.678,0.826,0,-4.742,0,0.0591,0.00524,0,0.0951,0.706,139.989,2014,53
0.613,0.898,2,-4.559,0,0.0731,0.00277,0,0.108,0.437,120.014,2014,53
0.738,0.87,1,-5.343,0,0.0844,0.0124,0,0.14,0.845,89.988,2014,48
0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,2014,50
0.473,0.914,5,-3.902,1,0.0582,0.000821,0,0.28,0.616,179.908,2014,46
0.669,0.629,10,-8.266,0,0.0683,0.0694,0.000794,0.0965,0.714,131.983,2014,0
0.381,0.844,5,-7.123,1,0.144,0.0131,0,0.318,0.239,194,2014,62
0.564,0.799,0,-6.572,0,0.0615,0.00384,0,0.0793,0.793,162.968,2014,47
0.594,0.853,8,-6.309,0,0.0339,0.0181,2.38E-05,0.14,0.835,124.018,2014,41
0.616,0.834,1,-7.083,1,0.0382,0.00027,2.00E-06,0.226,0.516,108.035,2014,37
0.628,0.902,4,-6.804,1,0.0366,0.018,1.00E-05,0.0845,0.381,98.029,2014,33
0.579,0.783,4,-6.001,0,0.0336,0.0168,0,0.131,0.225,102.004,2014,35
0.407,0.316,8,-9.054,1,0.0306,0.766,0,0.098,0.443,84.681,2014,40
0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,2014,68
0.639,0.888,7,-4.988,1,0.207,0.282,0,0.298,0.798,182.014,2014,49
0.634,0.726,5,-8.788,0,0.0817,0.0479,0.0172,0.0973,0.3,139.871,2014,39
0.865,0.523,6,-6.357,1,0.092,0.189,0.0449,0.147,0.718,115.034,2014,30
0.688,0.555,10,-5.418,0,0.0323,0.0114,0.315,0.102,0.27,99.973,2014,1
0.3,0.477,0,-9.555,1,0.0365,0.438,0.169,0.0924,0.187,112.976,2014,6
0.343,0.737,9,-6.025,1,0.0349,0.0265,2.98E-05,0.345,0.664,160.668,2014,10
0.5,0.225,0,-10.22,1,0.0302,0.842,0,0.112,0.355,173.788,2014,69
0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39E-06,0.523,0.561,78.009,2014,5
0.591,0.959,9,-2.515,1,0.057,0.103,0,0.779,0.86,163.883,2014,59
0.439,0.522,0,-7.301,1,0.0313,0.0373,1.03E-05,0.332,0.239,132.981,2014,0
0.552,0.734,6,-3.843,1,0.05,0.247,0,0.358,0.829,161.965,2014,43
0.683,0.634,0,-9.322,1,0.0358,0.0537,0.000408,0.113,0.605,109.956,2014,46
0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,2014,65
0.797,0.86,2,-2.818,1,0.19,0.281,1.48E-06,0.204,0.492,104.022,2014,44
0.605,0.747,11,-4.881,0,0.045,0.0815,0.00659,0.125,0.404,93.967,2014,50
0.497,0.761,9,-5.194,0,0.0384,0.335,0,0.192,0.405,155.841,2014,40
0.487,0.841,2,-5.187,0,0.354,0.104,1.08E-06,0.163,0.455,74.808,2014,46
0.337,0.399,9,-6.768,0,0.0271,0.897,0,0.314,0.32,76.568,2014,46
0.603,0.679,8,-5.351,1,0.0305,0.0485,0,0.0871,0.536,100.003,2014,41
0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,2014,70
0.59,0.94,9,-4.124,1,0.0409,0.0477,0,0.379,0.732,94.02,2014,57
0.618,0.577,10,-6.866,1,0.0282,0.378,1.09E-05,0.346,0.426,145.896,2014,38
0.49,0.797,0,-3.554,1,0.0388,0.25,0,0.0897,0.472,89.989,2014,33
0.347,0.156,2,-20.657,1,0.0504,0.995,0.93,0.104,0.0936,131.554,2014,0
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,2014,80
0.456,0.342,11,-8.162,0,0.0283,0.129,0,0.124,0.224,84.088,2014,8
0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,2014,76
0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,2014,74
0.464,0.713,2,-4.046,1,0.0305,0.0243,6.24E-06,0.566,0.537,78.008,2014,68
0.636,0.887,4,-1.865,0,0.0367,0.000539,0.000218,0.335,0.474,118.061,2014,47
0.605,0.811,11,-3.32,0,0.0319,0.00336,0,0.4,0.834,170.057,2014,39
0.343,0.878,1,-4.037,1,0.0713,0.000744,0.000273,0.228,0.467,163.925,2014,31
0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,2014,58
0.704,0.859,11,-6.27,0,0.0446,0.000765,0.00175,0.376,0.766,108.014,2014,59
0.559,0.849,3,-4.676,1,0.0454,0.0854,0,0.328,0.759,86.978,2014,65
0.731,0.867,11,-5.003,1,0.0382,0.0249,0,0.322,0.663,100.014,2014,53
0.609,0.909,1,-4.802,1,0.0311,0.000529,0,0.0699,0.812,119.016,2014,49
0.639,0.843,1,-4.734,0,0.0464,0.00226,0,0.227,0.546,130.135,2014,57
0.559,0.849,3,-4.676,1,0.0454,0.0854,0,0.328,0.759,86.978,2014,65
0.731,0.867,11,-5.003,1,0.0382,0.0249,0,0.322,0.663,100.014,2014,53
0.609,0.909,1,-4.802,1,0.0311,0.000529,0,0.0699,0.812,119.016,2014,49
0.456,0.67,7,-5.212,1,0.0574,0.588,0,0.116,0.405,128.632,2014,16
0.628,0.747,11,-6.448,0,0.0683,0.319,0.000628,0.0979,0.138,126.01,2014,9
0.336,0.647,6,-7.718,1,0.039,0.142,0.00616,0.826,0.207,94.948,2014,55
0.489,0.914,3,-4.154,1,0.0691,0.0377,0,0.319,0.427,76.016,2014,6
0.516,0.97,2,-3.331,1,0.0447,0.000105,0,0.097,0.663,161.941,2014,5
0.502,0.721,7,-7.747,1,0.0274,0.0155,0.117,0.165,0.587,112.146,2014,1
0.552,0.987,11,-3.642,1,0.148,0.00122,0.000279,0.669,0.272,89.986,2014,58
0.533,0.935,0,-3.704,1,0.128,0.0139,0,0.168,0.481,140.092,2014,56
0.679,0.626,5,-5.31,0,0.182,0.307,0.125,0.273,0.634,92.037,2014,33
0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,2014,77
0.681,0.864,3,-3.276,1,0.0301,0.00477,0,0.122,0.921,132.929,2014,66
0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,2014,74
0.565,0.862,4,-3.715,1,0.0326,0.0014,0,0.105,0.647,122.994,2014,66
0.678,0.933,2,-4.959,1,0.14,0.0734,0,0.0863,0.336,120.572,2014,66
0.558,0.916,1,-3.145,0,0.0839,0.0278,0,0.0296,0.85,142.984,2014,68
0.365,0.449,6,-8.231,0,0.0287,0.214,0.132,0.104,0.111,127.954,2014,31
0.604,0.512,7,-5.045,1,0.0868,0.433,0,0.337,0.673,78.53,2014,39
0.784,0.642,8,-7.382,1,0.0507,0.693,0,0.15,0.962,113.2,2014,0
0.793,0.774,0,-3.667,0,0.0478,0.156,0,0.193,0.547,113.967,2014,63
0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,2014,77
0.787,0.848,1,-4.696,1,0.0549,0.0915,0,0.15,0.947,121.989,2014,61
0.619,0.786,7,-4.938,0,0.0397,0.049,0,0.142,0.628,83.048,2014,16
0.676,0.923,4,-2.849,1,0.0508,0.0562,0,0.147,0.725,101.025,2014,54
0.503,0.514,2,-8.308,1,0.0354,0.137,0.000602,0.626,0.0583,120.011,2014,45
0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42E-05,0.108,0.1,173.009,2014,52
0.546,0.606,0,-4.158,1,0.041,0.0255,0,0.1,0.413,129.996,2014,2
0.628,0.457,1,-5.39,1,0.0296,0.767,0,0.0821,0.453,120.156,2014,38
0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,2014,61
0.692,0.703,0,-5.195,1,0.0308,0.108,0,0.109,0.496,124.989,2014,33
0.392,0.229,11,-9.486,0,0.0334,0.751,0,0.109,0.0767,98.176,2014,0
0.702,0.832,2,-8.067,1,0.0326,0.0165,0,0.338,0.607,118.979,2014,0
0.498,0.792,8,-4.723,1,0.104,0.0897,0,0.238,0.498,173.917,2014,1
0.546,0.503,9,-7.652,1,0.0275,0.841,5.57E-05,0.132,0.612,130.568,2014,42
0.359,0.288,2,-12.52,1,0.0326,0.732,0.0038,0.0897,0.384,129.958,2014,37
0.559,0.275,7,-12.936,1,0.0391,0.871,0.000876,0.111,0.265,122.691,2014,42
0.471,0.176,2,-11.812,1,0.0507,0.956,1.21E-05,0.091,0.18,106.039,2014,43
0.324,0.149,0,-11.966,1,0.0311,0.878,0.00016,0.0795,0.342,83.582,2014,33
0.447,0.2,8,-10.574,1,0.0314,0.827,0.000218,0.16,0.218,88.302,2014,39
0.418,0.551,5,-17.74,1,0.0546,0.0192,0.0402,0.338,0.825,76.611,2014,14
0.41,0.152,0,-10.826,1,0.0345,0.905,3.36E-05,0.101,0.126,68.969,2014,43
0.5,0.79,1,-3.538,0,0.183,0.173,0,0.639,0.93,171.67,2014,48
0.885,0.798,1,-4.088,0,0.076,0.0734,0.000617,0.203,0.506,120.013,2014,39
