danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,popularity
0.509,0.845,4,-2.115,0,0.0967,0.067,0,0.157,0.353,127.96,2015,0
0.613,0.765,9,-2.974,0,0.0568,0.055,0,0.205,0.335,144.893,2015,50
0.55,0.925,0,-4.573,1,0.0882,0.0352,0.000179,0.29,0.358,121.823,2015,52
0.408,0.708,2,-5.001,1,0.0713,0.137,0.03,0.0897,0.423,117.174,2015,38
0.531,0.868,2,-5.231,1,0.0562,0.12,0,0.32,0.912,96.139,2015,0
0.484,0.908,1,-4.879,1,0.0539,0.119,0.00208,0.095,0.78,100.852,2015,33
0.739,0.78,10,-3.942,1,0.143,0.345,0,0.0973,0.79,131.04,2015,57
0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,2015,68
0.402,0.615,9,-5.826,1,0.049,0.096,0.00257,0.248,0.204,148.046,2015,6
0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,2015,79
0.638,0.891,1,-4.764,1,0.108,0.0225,0.00142,0.947,0.525,99.979,2015,56
0.595,0.689,6,-6.107,0,0.148,0.254,5.44E-06,0.129,0.213,168.112,2015,70
0.481,0.662,8,-7.295,0,0.21,0.29,0,0.114,0.722,72.934,2015,1
0.779,0.607,0,-8.882,1,0.204,0.0778,0.0162,0.0775,0.657,99.91,2015,1
0.686,0.691,5,-4.616,0,0.0371,0.257,0,0.145,0.477,95.046,2015,69
0.565,0.176,0,-9.254,0,0.0419,0.956,5.47E-06,0.108,0.301,97.931,2015,19
0.677,0.798,4,-7.652,1,0.0637,0.014,5.70E-05,0.111,0.409,122.961,2015,3
0.477,0.981,4,-3.396,1,0.306,0.07,3.17E-05,0.648,0.502,163.999,2015,48
0.687,0.646,9,-6.983,1,0.0745,0.478,3.67E-05,0.359,0.394,123.995,2015,2
0.678,0.834,0,-2.503,0,0.0501,0.143,6.03E-05,0.104,0.665,95.968,2015,23
0.715,0.651,5,-9.241,1,0.12,0.486,0,0.228,0.733,134.914,2015,67
0.517,0.622,1,-3.536,0,0.0577,0.174,0,0.105,0.463,170.154,2015,71
0.812,0.479,8,-6.47,1,0.0429,0.0485,0,0.102,0.0873,95.505,2015,3
0.631,0.661,5,-5.5,0,0.0999,0.227,1.43E-06,0.166,0.698,174.031,2015,64
0.476,0.969,6,-2.696,1,0.122,0.000646,0,0.148,0.703,149.931,2015,42
0.716,0.73,6,-4.126,0,0.0364,0.058,7.32E-06,0.151,0.339,136.05,2015,71
0.579,0.934,4,-5.98,1,0.0407,0.0973,0.00624,0.321,0.872,109.803,2015,16
0.484,0.329,6,-6.533,1,0.0273,0.831,0,0.119,0.28,144.154,2015,35
0.634,0.482,0,-8.398,1,0.0331,0.0168,0.00115,0.147,0.238,127.928,2015,59
0.666,0.812,6,-4.07,0,0.0647,0.0597,0,0.0603,0.868,145.059,2015,65
0.542,0.439,2,-7.728,1,0.0272,0.626,0,0.109,0.466,144.945,2015,62
0.31,0.976,8,-3.095,1,0.116,0.000128,0.384,0.222,0.771,113.249,2015,56
0.351,0.915,1,-4.53,0,0.0881,2.79E-05,0.0725,0.0972,0.472,184.815,2015,54
0.681,0.615,8,-8.536,1,0.147,0.449,0.000115,0.0884,0.412,137.906,2015,48
0.564,0.719,1,-5.505,1,0.0475,0.0126,0.000177,0.0536,0.251,119.023,2015,63
0.608,0.875,8,-4.636,1,0.0796,0.00382,0.00285,0.158,0.529,112.924,2015,48
0.727,0.575,2,-6.656,1,0.0795,0.0623,6.60E-06,0.0641,0.55,107.06,2015,26
0.365,0.669,7,-5.635,0,0.0498,0.00231,0,0.117,0.204,94.669,2015,1
0.688,0.889,9,-4.311,1,0.0571,0.0972,0.000397,0.0964,0.573,124.04,2015,8
0.714,0.598,11,-6.092,1,0.148,0.0109,0,0.205,0.643,99.563,2015,35
0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,2015,78
0.701,0.595,1,-6.484,1,0.0447,0.264,0.00421,0.449,0.115,109.991,2015,8
0.667,0.884,5,-4.958,0,0.031,0.0554,0.0441,0.339,0.916,117.01,2015,0
0.677,0.718,4,-5.423,0,0.0477,0.0724,1.63E-06,0.072,0.679,90.987,2015,0
0.528,0.95,2,-5.412,1,0.0651,0.0628,0.0152,0.393,0.783,120.802,2015,9
0.665,0.62,1,-5.43,1,0.035,0.417,0,0.113,0.451,91.008,2015,65
0.525,0.512,6,-5.804,0,0.0477,0.0301,3.66E-05,0.0897,0.161,133.436,2015,55
0.406,0.638,9,-6.085,0,0.13,0.0637,0,0.107,0.406,177.916,2015,50
0.679,0.746,1,-3.739,0,0.0428,0.297,0,0.355,0.745,120.079,2015,45
0.641,0.894,6,-4.166,0,0.0651,0.063,0,0.355,0.902,92,2015,55
0.762,0.583,0,-6.409,1,0.0405,0.58,0.0103,0.134,0.595,95.983,2015,46
0.697,0.727,0,-4.067,1,0.0861,0.413,4.34E-05,0.105,0.197,126.068,2015,41
0.868,0.936,1,-4.8,1,0.185,0.0785,0,0.0948,0.454,127.977,2015,1
0.678,0.346,3,-8.571,1,0.0345,0.848,0,0.128,0.461,135.989,2015,61
0.582,0.52,11,-10.846,0,0.0667,0.331,0.246,0.269,0.274,121.965,2015,56
0.515,0.751,4,-5.509,1,0.0495,0.00338,4.07E-06,0.109,0.286,169.982,2015,24
0.356,0.567,0,-7.011,0,0.0798,0.0861,0,0.137,0.109,135.553,2015,15
0.673,0.847,10,-4.505,0,0.0386,0.0253,0,0.302,0.519,121.988,2015,52
0.626,0.571,7,-7.461,0,0.0327,0.25,0,0.0946,0.164,129.959,2015,69
0.677,0.744,1,-4.512,0,0.0882,0.279,0,0.119,0.531,145.928,2015,65
0.339,0.707,0,-5.121,0,0.0428,0.0113,0,0.337,0.359,173.993,2015,67
0.571,0.585,9,-8.392,0,0.0494,0.239,0.00016,0.133,0.291,113.973,2015,63
0.586,0.83,0,-5.375,1,0.0416,0.00823,0.0028,0.348,0.486,120.017,2015,64
0.431,0.836,5,-4.428,1,0.0395,0.0322,2.34E-05,0.105,0.75,74.473,2015,60
0.57,0.606,7,-8.085,1,0.129,0.0529,0.000727,0.134,0.212,95.038,2015,66
0.512,0.812,1,-4.809,1,0.0617,0.0534,0,0.092,0.521,100.02,2015,63
0.605,0.849,11,-4.761,1,0.043,0.00212,0.000372,0.192,0.599,89.993,2015,62
0.625,0.753,6,-5.983,0,0.166,0.436,0.00273,0.367,0.539,88.956,2015,61
0.731,0.58,10,-7.328,0,0.0399,0.223,0,0.129,0.319,119.997,2015,75
0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898,2015,71
0.449,0.599,9,-6.509,0,0.0405,0.324,4.09E-06,0.114,0.198,119.868,2015,63
0.5,0.633,9,-6.251,0,0.0414,0.0556,0,0.311,0.195,119.901,2015,58
0.519,0.737,11,-6.451,1,0.0615,0.00936,7.76E-05,0.378,0.763,131.042,2015,48
0.702,0.77,9,-5.416,0,0.0482,0.124,0,0.103,0.593,107.951,2015,19
0.509,0.912,9,-4.758,0,0.0566,2.64E-05,0.0191,0.245,0.17,135.075,2015,2
0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582,2015,75
0.565,0.696,9,-5.752,0,0.0366,0.019,0.000638,0.199,0.288,90.003,2015,1
0.48,0.682,7,-4.94,1,0.13,0.0696,0,0.0463,0.506,167.939,2015,9
0.379,0.799,0,-4.031,1,0.163,0.0804,0,0.0793,0.359,120.892,2015,6
0.628,0.89,5,-4.108,1,0.045,0.000603,2.41E-06,0.111,0.666,117.977,2015,0
0.535,0.697,0,-4.38,1,0.0471,0.0277,0.000643,0.295,0.289,79,2015,0
0.575,0.594,0,-8.593,1,0.0362,0.0802,0.000149,0.0756,0.302,112.981,2015,25
0.509,0.58,11,-4.415,1,0.0456,0.155,0,0.111,0.153,128.02,2015,0
0.499,0.938,6,-3.806,0,0.0606,0.000148,0.0204,0.302,0.479,145.047,2015,5
0.695,0.797,7,-5.199,1,0.0548,0.00259,0.112,0.664,0.297,124.972,2015,6
0.568,0.746,7,-5.437,1,0.0462,0.0054,0,0.162,0.409,125.04,2015,55
0.553,0.936,9,-5.015,1,0.11,0.00338,1.35E-06,0.102,0.412,144.884,2015,14
0.372,0.766,1,-5.12,0,0.0328,0.0316,0,0.115,0.284,138.758,2015,41
0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,2015,68
0.231,0.919,2,-6.182,0,0.0728,0.00314,0.00451,0.0643,0.131,146.944,2015,61
0.659,0.792,6,-7.101,0,0.0301,0.0186,0.0405,0.102,0.466,108.009,2015,62
0.494,0.566,4,-8.116,0,0.0328,0.141,0.567,0.146,0.142,118.037,2015,52
0.489,0.357,6,-9.745,1,0.0259,0.641,0.333,0.0838,0.0388,92.009,2015,56
0.537,0.821,2,-7.051,0,0.0367,0.233,0.758,0.106,0.33,120.01,2015,51
0.576,0.939,7,-7.026,1,0.0452,0.00615,0.82,0.0757,0.639,123.979,2015,50
0.904,0.341,6,-12.088,0,0.0417,0.792,0.021,0.0977,0.447,105.179,2015,61
0.674,0.84,10,-4.493,0,0.0371,0.0256,0,0.269,0.579,121.947,2015,41
0.596,0.791,8,-5.239,1,0.0554,0.00844,0,0.311,0.575,125.838,2015,0
0.56,0.436,3,-6.423,0,0.0395,0.526,0,0.314,0.452,70.007,2015,39
0.559,0.672,7,-6.102,1,0.045,0.0543,0.000243,0.281,0.306,128.044,2015,44
0.572,0.873,11,-7.061,1,0.0363,0.0372,0.000132,0.52,0.725,104.98,2015,10
0.671,0.664,4,-6.876,0,0.0306,0.00663,0.00923,0.185,0.8,131.879,2015,20
0.307,0.175,10,-10.821,1,0.0367,0.895,3.24E-05,0.102,0.262,49.842,2015,0
0.725,0.608,0,-6.956,1,0.0523,0.0632,3.69E-05,0.233,0.761,121.014,2015,29
0.662,0.599,10,-8.752,1,0.0456,0.431,0,0.107,0.688,147.98,2015,0
0.554,0.896,2,-4.653,0,0.0589,0.0389,0,0.171,0.468,123.944,2015,32
0.749,0.419,6,-8.725,1,0.0328,0.498,3.16E-05,0.0994,0.346,134.056,2015,1
0.637,0.476,11,-7.135,0,0.058,0.249,1.07E-06,0.115,0.265,87.019,2015,5
0.626,0.41,6,-8.78,1,0.0508,0.768,7.79E-05,0.103,0.305,81.231,2015,4
0.68,0.772,10,-5.995,1,0.0416,0.535,0.0153,0.147,0.376,105.005,2015,65
0.284,0.816,6,-3.174,1,0.139,0.0108,0.0141,0.134,0.33,179.998,2015,0
0.207,0.534,6,-6.435,1,0.0431,0.7,0,0.217,0.192,202.934,2015,7
0.599,0.36,5,-10.347,0,0.032,0.633,5.44E-05,0.0849,0.0956,130.029,2015,64
0.658,0.447,9,-8.315,1,0.0987,0.755,3.67E-06,0.0828,0.397,141.742,2015,67
0.433,0.336,2,-9.345,0,0.0433,0.739,4.88E-06,0.318,0.157,87.554,2015,66
0.59,0.242,10,-11.724,0,0.0516,0.978,0.000124,0.0906,0.366,126.721,2015,67
0.711,0.511,11,-7.618,0,0.0957,0.545,6.06E-06,0.324,0.149,135.005,2015,59
0.462,0.0862,9,-13.584,0,0.0314,0.903,3.02E-06,0.0921,0.343,77.755,2015,0
0.622,0.623,10,-9.63,1,0.13,0.091,5.51E-05,0.0891,0.31,86.015,2015,25
0.425,0.837,0,-2.64,1,0.0398,0.000374,0,0.252,0.522,98.966,2015,50
0.659,0.767,2,-3.016,1,0.261,0.12,0,0.181,0.554,181.818,2015,14
0.884,0.826,11,-3.672,0,0.0854,0.222,2.29E-06,0.0719,0.466,94.997,2015,7
0.692,0.354,10,-6.901,1,0.0297,0.505,4.30E-06,0.128,0.633,75.026,2015,0
0.707,0.908,8,-3.062,1,0.0494,0.0137,6.41E-05,0.196,0.781,145.032,2015,0
0.678,0.769,6,-4.442,1,0.4,0.436,0,0.122,0.248,84.032,2015,0
0.469,0.729,2,-7.159,0,0.0866,0.107,0.0105,0.0884,0.357,149.67,2015,52
0.636,0.485,11,-7.138,0,0.0661,0.249,2.96E-06,0.107,0.266,86.979,2015,63
0.625,0.434,10,-8.764,1,0.0391,0.566,0.0202,0.119,0.166,116.8,2015,56
0.521,0.426,6,-8.79,1,0.0908,0.753,9.17E-05,0.103,0.302,80.367,2015,60
0.71,0.346,2,-8.067,1,0.0505,0.588,0.297,0.11,0.14,150.04,2015,55
0.477,0.235,0,-14.38,1,0.0571,0.84,0.00043,0.196,0.0886,131.441,2015,62
0.525,0.276,7,-9.133,0,0.0568,0.582,0.00063,0.376,0.198,74.858,2015,53
0.646,0.422,5,-8.106,0,0.0508,0.587,2.78E-06,0.154,0.614,111.696,2015,54
0.685,0.48,1,-9.981,1,0.0568,0.632,0.00828,0.133,0.657,142.972,2015,51
0.377,0.375,8,-13.364,1,0.0505,0.938,0.0491,0.108,0.0712,122.431,2015,53
0.696,0.301,0,-13.162,1,0.168,0.844,0.0448,0.0633,0.141,79.99,2015,54
0.752,0.426,6,-8.705,1,0.0346,0.506,3.30E-05,0.0991,0.355,134.054,2015,2
0.704,0.638,6,-6.704,1,0.0331,0.121,0.0034,0.12,0.195,125.1,2015,1
0.495,0.48,9,-7.633,0,0.0683,0.517,1.30E-06,0.101,0.179,159.918,2015,48
0.664,0.668,0,-7.527,1,0.0278,0.000879,0.22,0.195,0.623,99.993,2015,37
0.496,0.922,0,-4.674,0,0.139,0.0363,0,0.0702,0.497,124.027,2015,53
0.825,0.619,11,-4.958,0,0.048,0.0625,4.44E-05,0.279,0.615,123.993,2015,46
0.494,0.881,9,-4.644,1,0.271,0.19,0.000226,0.0877,0.493,187.879,2015,13
0.587,0.878,7,-3.936,0,0.0616,0.0339,9.51E-05,0.0906,0.351,116.088,2015,0
0.73,0.61,4,-4.736,0,0.0434,0.0181,0,0.465,0.801,121.967,2015,40
0.659,0.835,9,-4.892,0,0.0281,0.137,0.0158,0.218,0.46,125.021,2015,10
0.631,0.843,0,-4.268,1,0.0562,0.131,0.000142,0.157,0.414,111.973,2015,28
0.856,0.712,0,-3.89,1,0.0458,0.0262,1.88E-06,0.101,0.616,100.027,2015,0
0.596,0.77,5,-5.852,1,0.0775,0.21,0,0.0938,0.547,124.914,2015,6
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86E-06,0.269,0.276,145.992,2015,30
0.344,0.0431,6,-34.145,1,0.0577,0.929,0.874,0.0433,0.0646,199.407,2015,0
0.675,0.654,11,-7.071,0,0.0564,0.0285,0,0.0663,0.272,99.034,2015,41
0.447,0.748,2,-6.126,1,0.0327,0.00514,9.98E-05,0.104,0.415,89.985,2015,45
0.679,0.986,1,-2.443,1,0.118,0.0041,0.252,0.0984,0.262,128.01,2015,1
0.589,0.362,0,-9.901,1,0.044,0.779,0,0.0605,0.805,177.641,2015,39
0.517,0.552,5,-11.722,1,0.0795,0.302,0.0145,0.116,0.381,160.037,2015,38
0.703,0.76,11,-4.396,0,0.212,0.0897,0,0.0721,0.459,99.637,2015,46
0.532,0.771,5,-6.902,0,0.0392,0.0445,0.000298,0.503,0.302,89.95,2015,16
0.622,0.924,2,-2.086,1,0.0653,0.068,0,0.39,0.852,129.002,2015,0
0.394,0.886,4,-3.458,1,0.0572,0.00643,1.51E-05,0.247,0.408,128.012,2015,18
0.576,0.767,3,-6.929,0,0.145,0.31,0.00413,0.0954,0.197,151.962,2015,1
0.69,0.753,6,-3.83,1,0.0555,0.162,0,0.0718,0.931,148.024,2015,54
0.692,0.911,3,-4.839,0,0.0821,0.0124,1.52E-06,0.406,0.669,114.938,2015,17
0.641,0.537,6,-8.539,1,0.0572,0.055,7.30E-06,0.139,0.275,149.987,2015,24
0.574,0.826,6,-4.811,0,0.0957,0.0508,6.18E-06,0.0995,0.2,119.684,2015,52
0.318,0.851,6,-6.047,1,0.077,0.00844,6.93E-05,0.407,0.082,139.42,2015,15
0.518,0.492,11,-11.085,0,0.0345,0.266,0.00432,0.119,0.0952,131.979,2015,12
0.361,0.55,0,-4.73,1,0.0355,0.53,0,0.0942,0.132,113.731,2015,7
0.577,0.698,1,-4.773,1,0.0451,0.0541,0,0.131,0.324,128.061,2015,58
0.576,0.826,5,-3.743,0,0.0486,0.0126,0,0.259,0.358,124.031,2015,0
0.575,0.737,5,-6.261,1,0.03,0.0174,0,0.118,0.473,120.552,2015,24
0.32,0.801,0,-4.25,1,0.054,0.0354,2.48E-06,0.13,0.0991,194.784,2015,2
0.696,0.77,1,-5.774,1,0.0556,0.312,0,0.0503,0.494,128.053,2015,12
0.331,0.75,5,-5.202,1,0.0436,6.86E-05,1.21E-06,0.0945,0.26,185.97,2015,61
0.56,0.515,3,-6.598,1,0.0276,0.000885,8.56E-05,0.332,0.118,121.07,2015,36
0.52,0.595,2,-6.19,1,0.0475,0.00896,0,0.101,0.166,148.832,2015,46
0.398,0.595,8,-4.233,1,0.152,0.0243,0,0.135,0.445,154.305,2015,55
0.274,0.434,10,-10.015,0,0.0362,0.214,0.00127,0.326,0.106,92.071,2015,1
0.404,0.919,4,-6.76,1,0.139,0.0091,0,0.0932,0.207,93.92,2015,10
0.571,0.495,11,-7.927,1,0.0537,0.000806,0.772,0.109,0.074,125.996,2015,33
0.334,0.572,4,-6.915,0,0.0471,0.164,0.0434,0.127,0.506,159.25,2015,0
0.749,0.826,5,-5.949,1,0.0369,0.0537,6.80E-05,0.132,0.676,134.943,2015,30
0.329,0.964,2,-2.622,1,0.1,0.00992,8.51E-05,0.696,0.649,109.946,2015,0
0.622,0.631,7,-7.565,1,0.0833,0.225,5.13E-06,0.0781,0.789,75.898,2015,15
0.724,0.791,2,-1.685,1,0.0445,0.124,0,0.0699,0.733,110.155,2015,29
0.639,0.641,6,-7.693,1,0.0354,0.0632,0.0017,0.087,0.813,122.958,2015,34
0.586,0.91,2,-3.646,1,0.0507,0.00129,0,0.304,0.5,105.952,2015,31
0.421,0.62,4,-6.001,1,0.0329,0.0763,0,0.108,0.181,140.084,2015,30
0.843,0.435,8,-8.442,1,0.178,0.47,0,0.147,0.19,120.058,2015,77
0.776,0.566,0,-7.561,1,0.0739,0.366,0,0.451,0.652,139.937,2015,49
0.617,0.609,7,-5.345,1,0.0274,0.00468,0.0906,0.109,0.173,131.91,2015,55
0.7,0.196,9,-11.768,0,0.0341,0.885,1.38E-05,0.115,0.191,123.043,2015,38
0.732,0.424,6,-7.859,0,0.0303,0.201,0.000343,0.105,0.304,134.002,2015,43
0.498,0.735,0,-7.135,1,0.0518,0.315,0,0.848,0.293,79.972,2015,41
0.493,0.865,11,-4.672,0,0.0609,0.00272,0.276,0.107,0.43,150.003,2015,56
0.331,0.868,1,-4.964,0,0.0526,2.00E-05,5.08E-05,0.083,0.427,142.965,2015,0
0.371,0.42,0,-6.224,1,0.0513,0.431,0,0.0597,0.564,83.452,2015,0
0.191,0.904,9,-5.146,1,0.0905,0.0505,0,0.414,0.336,150.174,2015,0
0.495,0.93,4,-4.403,1,0.0625,0.149,0.000221,0.11,0.479,106.052,2015,28
0.504,0.873,9,-4.516,0,0.0442,0.362,0,0.0503,0.769,175.022,2015,28
0.501,0.818,4,-5.027,0,0.0314,0.383,0.000288,0.414,0.613,166.075,2015,26
0.678,0.484,7,-7.675,0,0.0309,0.324,0,0.128,0.312,87.99,2015,27
0.417,0.902,9,-4.87,1,0.044,0.0559,1.20E-05,0.338,0.659,183.157,2015,39
0.435,0.7,10,-6.597,0,0.0451,0.456,0.00218,0.405,0.362,150.143,2015,26
0.401,0.54,8,-7.393,1,0.0459,0.687,8.87E-05,0.0934,0.496,177.967,2015,27
0.538,0.875,7,-4.943,1,0.0337,0.496,0,0.42,0.602,94.996,2015,27
0.538,0.508,0,-8.833,1,0.03,0.136,0.0466,0.0993,0.358,115.982,2015,27
0.598,0.855,5,-4.218,1,0.0351,0.282,0.000865,0.132,0.39,111.028,2015,25
0.517,0.763,9,-5.519,1,0.0337,0.165,0.00054,0.27,0.226,105.02,2015,27
0.286,0.368,5,-7.875,1,0.0322,0.557,0.000414,0.108,0.145,121.247,2015,25
0.284,0.407,4,-9.328,1,0.0297,0.808,1.47E-05,0.111,0.127,92.134,2015,29
0.683,0.679,1,-7.147,0,0.0392,0.623,0.0498,0.0768,0.723,119.039,2015,27
0.431,0.356,10,-12.732,1,0.0379,0.855,3.12E-06,0.12,0.403,76.702,2015,32
0.667,0.621,2,-8.032,1,0.0712,0.342,0,0.116,0.288,122.017,2015,39
0.564,0.391,5,-10.786,1,0.0628,0.784,3.36E-06,0.0552,0.201,139.778,2015,44
0.652,0.852,8,-4.029,1,0.0331,0.257,1.19E-06,0.121,0.684,111.978,2015,33
0.529,0.736,4,-6.056,1,0.0346,0.0725,0,0.0832,0.394,131.944,2015,47
0.684,0.92,0,-3.779,1,0.0407,0.00378,0,0.21,0.724,105.476,2015,28
0.493,0.594,8,-4.404,0,0.0378,0.256,0,0.0759,0.304,123.751,2015,64
0.315,0.192,6,-12.779,1,0.0348,0.987,0.000899,0.103,0.135,125.58,2015,58
0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,2015,75
0.801,0.857,6,-5.079,1,0.195,0.0111,3.97E-06,0.0645,0.551,117.007,2015,51
0.719,0.742,9,-6.774,1,0.186,0.0768,1.12E-05,0.0905,0.466,120.04,2015,44
0.372,0.305,5,-8.189,0,0.0289,0.747,1.90E-06,0.0908,0.088,86.743,2015,16
0.245,0.64,2,-7.426,0,0.0608,0.131,8.11E-06,0.0766,0.105,135.739,2015,7
0.504,0.727,5,-5.054,1,0.0365,0.0889,0,0.236,0.433,89.975,2015,0
0.419,0.707,9,-6.858,1,0.147,0.0207,0.000146,0.132,0.232,99.615,2015,0
0.643,0.812,1,-6.889,1,0.0333,0.0167,0.00232,0.0655,0.165,123.027,2015,0
0.543,0.629,7,-6.841,0,0.0855,0.0339,0,0.128,0.259,121.955,2015,54
0.633,0.676,8,-6.54,0,0.0721,0.0284,3.11E-06,0.172,0.317,80.528,2015,39
0.403,0.829,2,-5.26,1,0.0322,0.000797,0,0.271,0.394,148.936,2015,0
0.703,0.638,10,-7.879,0,0.159,0.0606,2.21E-06,0.1,0.688,92.041,2015,8
0.678,0.843,5,-6.103,0,0.0276,0.146,0.00727,0.0937,0.788,110.01,2015,0
0.53,0.65,11,-6.251,0,0.03,0.0461,0,0.0974,0.316,123.972,2015,62
0.425,0.851,5,-3.488,1,0.0444,0.214,4.09E-06,0.115,0.167,125.986,2015,44
0.651,0.636,0,-7.565,0,0.286,0.145,0,0.285,0.768,105.274,2015,0
0.679,0.681,2,-6.381,1,0.0368,0.0211,0.000139,0.126,0.266,103.008,2015,0
0.435,0.473,10,-8.235,1,0.0415,0.119,1.17E-06,0.142,0.327,123.519,2015,0
0.67,0.678,1,-6.579,1,0.034,0.00133,0.0178,0.181,0.0949,126.019,2015,0
0.707,0.713,7,-5.636,1,0.145,0.0248,8.93E-05,0.193,0.59,109.97,2015,0
0.574,0.841,1,-6.059,1,0.0353,0.0441,0,0.107,0.601,121.916,2015,0
0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,2015,54
0.707,0.879,7,-5.876,0,0.0615,0.0219,0.373,0.0585,0.67,139.932,2015,1
0.692,0.826,11,-4.886,1,0.0679,0.0964,3.90E-05,0.0708,0.638,116.999,2015,29
0.739,0.355,0,-10.571,1,0.0285,0.177,0.169,0.299,0.751,95.985,2015,42
0.558,0.439,10,-9.584,0,0.0324,0.462,2.28E-05,0.114,0.355,118.774,2015,1
0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,2015,78
0.485,0.314,5,-7.518,1,0.0384,0.383,0,0.101,0.172,127.697,2015,1
0.51,0.38,5,-12.826,1,0.0278,0.242,4.47E-05,0.225,0.571,99.849,2015,24
0.62,0.892,2,-3.664,1,0.0531,0.054,0.000687,0.207,0.418,129.96,2015,57
0.826,0.813,11,-5.19,1,0.0773,0.00607,0.0226,0.0568,0.639,93.991,2015,41
0.894,0.726,1,-3.506,1,0.0377,0.0251,0.00203,0.194,0.807,98.021,2015,43
0.68,0.413,8,-9.41,1,0.492,0.177,0,0.205,0.384,158.58,2015,67
0.715,0.666,7,-6.914,1,0.322,0.399,0,0.0844,0.384,137.906,2015,68
0.607,0.467,0,-7.556,1,0.0581,0.391,0,0.132,0.434,121.741,2015,69
0.688,0.491,5,-7.494,1,0.269,0.335,0,0.0914,0.737,79.011,2015,69
0.772,0.482,6,-9.529,1,0.351,0.211,0,0.223,0.441,92.017,2015,67
0.609,0.435,11,-7.862,0,0.284,0.524,0,0.118,0.563,131.998,2015,71
0.829,0.649,8,-6.764,1,0.317,0.15,0,0.0904,0.569,90.936,2015,70
0.74,0.727,2,-6.253,1,0.278,0.186,0,0.627,0.792,101.408,2015,69
0.706,0.593,5,-8.581,0,0.0902,0.287,0,0.15,0.481,123.774,2015,70
0.561,0.474,6,-9.638,1,0.155,0.125,5.07E-06,0.0922,0.513,86.897,2015,68
0.649,0.687,0,-7.222,0,0.0273,0.041,0.00025,0.208,0.683,113.012,2015,0
0.543,0.845,10,-6.384,1,0.0553,0.00208,0.136,0.248,0.448,162.005,2015,44
0.255,0.243,11,-11.194,1,0.0384,0.84,2.36E-06,0.187,0.135,89.258,2015,55
0.575,0.86,8,-4.539,1,0.0457,0.0018,0,0.416,0.692,110.003,2015,39
0.299,0.522,5,-6.394,0,0.0571,0.874,0.00656,0.07,0.229,89.757,2015,29
0.63,0.535,4,-8.335,1,0.0495,0.446,0.00631,0.282,0.527,109.588,2015,0
0.58,0.935,7,-5.7,1,0.0288,0.039,0.00109,0.205,0.877,102.462,2015,0
0.406,0.934,7,-3.571,1,0.0427,0.0822,6.12E-06,0.245,0.664,150.05,2015,0
0.538,0.838,4,-7.613,0,0.0383,0.215,0,0.0875,0.936,157.041,2015,0
0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,2015,52
0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,2015,18
0.685,0.815,0,-4.288,1,0.0431,0.0507,0.000105,0.0486,0.514,95.013,2015,35
0.773,0.774,5,-5.652,1,0.0339,0.176,0.00773,0.0681,0.792,130.034,2015,31
0.543,0.559,9,-6.472,1,0.0278,0.00497,8.59E-06,0.158,0.15,141.852,2015,33
0.724,0.804,10,-4.315,0,0.0624,0.0109,0.00365,0.0459,0.888,122.017,2015,2
0.703,0.554,5,-4.986,0,0.0629,0.00115,0.00723,0.0677,0.833,109.979,2015,1
0.585,0.668,6,-3.816,1,0.0306,0.0217,1.16E-05,0.098,0.299,137.981,2015,2
0.631,0.836,2,-3.386,0,0.0343,0.0482,0.139,0.135,0.321,134.987,2015,15
0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,2015,11
0.761,0.565,8,-2.952,0,0.081,0.00286,0.00396,0.0795,0.391,119.999,2015,1
0.803,0.83,7,-5.942,0,0.218,0.00781,0.0849,0.344,0.421,128.002,2015,1
0.71,0.754,2,-3.427,1,0.0552,0.0774,6.44E-06,0.105,0.324,104.019,2015,7
0.617,0.802,7,-3.6,1,0.0601,0.0289,0,0.131,0.74,104.973,2015,3
0.645,0.702,8,-3.362,1,0.0845,0.155,0,0.0915,0.612,80.132,2015,2
0.466,0.767,7,-5.055,1,0.105,0.61,0,0.106,0.513,127.577,2015,3
0.691,0.802,9,-3.403,1,0.0358,0.033,0,0.298,0.802,115.871,2015,5
0.715,0.681,3,-6.702,0,0.05,0.146,0.0802,0.139,0.697,99.988,2015,9
0.542,0.682,6,-6.285,1,0.0284,0.0247,0,0.489,0.758,79.978,2015,9
0.51,0.932,2,-5.21,1,0.0339,0.00364,0.000143,0.331,0.779,130.712,2015,3
