,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Drake,popularity
144,1,0.448,0.719,7,-4.179,0,0.291,0.0833,0,0.162,0.301,162.09,2012,0.200704,0.322112,3.136,-1.872192,0,0.130368,0.0373184,0,0.072576,0.134848,72.61632,901.376,0.516961,5.033,-3.004701,0,0.209229,0.0598927,0,0.116478,0.216419,116.54271,1446.628,49,-29.253,0,2.037,0.5831,0,1.134,2.107,1134.63,14084,17.464041,0,-1.216089,-0.3481107,0,-0.676998,-1.257879,-677.37411,-8408.148,0,0,0,0,0,0,0,0,0.084681,0.0242403,0,0.047142,0.087591,47.16819,585.492,0.00693889,0,0.0134946,0.0250733,13.502097,167.5996,0,0,0,0,0,0.026244,0.048762,26.25858,325.944,0.090601,48.78909,605.612,26273.1681,326125.08,4048144,85559.86811,9808.472005,1,1
145,1,0.57,0.58,10,-5.547,0,0.209,0.0125,0,0.0497,0.405,171.917,2010,0.3249,0.3306,5.7,-3.16179,0,0.11913,0.007125,0,0.028329,0.23085,97.99269,1145.7,0.3364,5.8,-3.21726,0,0.12122,0.00725,0,0.028826,0.2349,99.71186,1165.8,100,-55.47,0,2.09,0.125,0,0.497,4.05,1719.17,20100,30.769209,0,-1.159323,-0.0693375,0,-0.2756859,-2.246535,-953.623599,-11149.47,0,0,0,0,0,0,0,0,0.043681,0.0026125,0,0.0103873,0.084645,35.930653,420.09,0.00015625,0,0.00062125,0.0050625,2.1489625,25.125,0,0,0,0,0,0.00247009,0.0201285,8.5442749,99.897,0.164025,69.626385,814.05,29555.45489,345553.17,4040100,105246.8992,16860.23327,1,2
146,1,0.709,0.362,11,-9.814,1,0.055,0.157,0,0.109,0.113,122.043,2015,0.502681,0.256658,7.799,-6.958126,0.709,0.038995,0.111313,0,0.077281,0.080117,86.528487,1428.635,0.131044,3.982,-3.552668,0.362,0.01991,0.056834,0,0.039458,0.040906,44.179566,729.43,121,-107.954,11,0.605,1.727,0,1.199,1.243,1342.473,22165,96.314596,-9.814,-0.53977,-1.540798,0,-1.069726,-1.108982,-1197.730002,-19775.21,1,0.055,0.157,0,0.109,0.113,122.043,2015,0.003025,0.008635,0,0.005995,0.006215,6.712365,110.825,0.024649,0,0.017113,0.017741,19.160751,316.355,0,0,0,0,0,0.011881,0.012317,13.302687,219.635,0.012769,13.790859,227.695,14894.49385,245916.645,4060225,4315.185248,-2786.602179,1,73
147,1,0.574,0.797,0,-8.617,0,0.0677,0.000744,0,0.331,0.319,157.954,2011,0.329476,0.457478,0,-4.946158,0,0.0388598,0.000427056,0,0.189994,0.183106,90.665596,1154.314,0.635209,0,-6.867749,0,0.0539569,0.000592968,0,0.263807,0.254243,125.889338,1602.767,0,0,0,0,0,0,0,0,0,0,74.252689,0,-0.5833709,-0.006411048,0,-2.852227,-2.748823,-1361.089618,-17328.787,0,0,0,0,0,0,0,0,0.00458329,5.04E-05,0,0.0224087,0.0215963,10.6934858,136.1447,5.54E-07,0,0.000246264,0.000237336,0.117517776,1.496184,0,0,0,0,0,0.109561,0.105589,52.282774,665.641,0.101761,50.387326,641.509,24949.46612,317645.494,4044121,77074.5214,14825.5637,1,0
148,1,0.788,0.714,2,-6.757,1,0.0538,0.0437,0.0041,0.338,0.181,107.004,2013,0.620944,0.562632,1.576,-5.324516,0.788,0.0423944,0.0344356,0.0032308,0.266344,0.142628,84.319152,1586.244,0.509796,1.428,-4.824498,0.714,0.0384132,0.0312018,0.0029274,0.241332,0.129234,76.400856,1437.282,4,-13.514,2,0.1076,0.0874,0.0082,0.676,0.362,214.008,4026,45.657049,-6.757,-0.3635266,-0.2952809,-0.0277037,-2.283866,-1.223017,-723.026028,-13601.841,1,0.0538,0.0437,0.0041,0.338,0.181,107.004,2013,0.00289444,0.00235106,0.00022058,0.0181844,0.0097378,5.7568152,108.2994,0.00190969,0.00017917,0.0147706,0.0079097,4.6760748,87.9681,1.68E-05,0.0013858,0.0007421,0.4387164,8.2533,0.114244,0.061178,36.167352,680.394,0.032761,19.367724,364.353,11449.85602,215399.052,4052169,-26126.36015,7660.299726,1,0
149,1,0.555,0.713,11,-4.549,1,0.0911,0.0845,0,0.712,0.725,79.934,2009,0.308025,0.395715,6.105,-2.524695,0.555,0.0505605,0.0468975,0,0.39516,0.402375,44.36337,1114.995,0.508369,7.843,-3.243437,0.713,0.0649543,0.0602485,0,0.507656,0.516925,56.992942,1432.417,121,-50.039,11,1.0021,0.9295,0,7.832,7.975,879.274,22099,20.693401,-4.549,-0.4144139,-0.3843905,0,-3.238888,-3.298025,-363.619766,-9138.941,1,0.0911,0.0845,0,0.712,0.725,79.934,2009,0.00829921,0.00769795,0,0.0648632,0.0660475,7.2819874,183.0199,0.00714025,0,0.060164,0.0612625,6.754423,169.7605,0,0,0,0,0,0.506944,0.5162,56.913008,1430.408,0.525625,57.95215,1456.525,6389.444356,160587.406,4036081,-81113.56614,22651.10519,1,0
150,1,0.51,0.864,8,-4.795,0,0.372,0.375,1.15E-06,0.434,0.239,119.198,2011,0.2601,0.44064,4.08,-2.44545,0,0.18972,0.19125,5.87E-07,0.22134,0.12189,60.79098,1025.61,0.746496,6.912,-4.14288,0,0.321408,0.324,9.94E-07,0.374976,0.206496,102.987072,1737.504,64,-38.36,0,2.976,3,9.20E-06,3.472,1.912,953.584,16088,22.992025,0,-1.78374,-1.798125,-5.51E-06,-2.08103,-1.146005,-571.55441,-9642.745,0,0,0,0,0,0,0,0,0.138384,0.1395,4.28E-07,0.161448,0.088908,44.341656,748.092,0.140625,4.31E-07,0.16275,0.089625,44.69925,754.125,1.32E-12,4.99E-07,2.75E-07,0.000137078,0.00231265,0.188356,0.103726,51.731932,872.774,0.057121,28.488322,480.629,14208.1632,239707.178,4044121,-1668.75863,14413.66089,1,0
151,1,0.616,0.523,3,-8.105,0,0.0839,0.305,0.000411,0.1,0.258,139.951,2012,0.379456,0.322168,1.848,-4.99268,0,0.0516824,0.18788,0.000253176,0.0616,0.158928,86.209816,1239.392,0.273529,1.569,-4.238915,0,0.0438797,0.159515,0.000214953,0.0523,0.134934,73.194373,1052.276,9,-24.315,0,0.2517,0.915,0.001233,0.3,0.774,419.853,6036,65.691025,0,-0.6800095,-2.472025,-0.003331155,-0.8105,-2.09109,-1134.302855,-16307.26,0,0,0,0,0,0,0,0,0.00703921,0.0255895,3.45E-05,0.00839,0.0216462,11.7418889,168.8068,0.093025,0.000125355,0.0305,0.07869,42.685055,613.66,1.69E-07,4.11E-05,0.000106038,0.057519861,0.826932,0.01,0.0258,13.9951,201.2,0.066564,36.107358,519.096,19586.2824,281581.412,4048144,40547.19288,10636.05809,1,1
152,1,0.797,0.569,9,-8.554,1,0.112,0.153,0,0.296,0.51,101.02,2015,0.635209,0.453493,7.173,-6.817538,0.797,0.089264,0.121941,0,0.235912,0.40647,80.51294,1605.955,0.323761,5.121,-4.867226,0.569,0.063728,0.087057,0,0.168424,0.29019,57.48038,1146.535,81,-76.986,9,1.008,1.377,0,2.664,4.59,909.18,18135,73.170916,-8.554,-0.958048,-1.308762,0,-2.531984,-4.36254,-864.12508,-17236.31,1,0.112,0.153,0,0.296,0.51,101.02,2015,0.012544,0.017136,0,0.033152,0.05712,11.31424,225.68,0.023409,0,0.045288,0.07803,15.45606,308.295,0,0,0,0,0,0.087616,0.15096,29.90192,596.44,0.2601,51.5202,1027.65,10205.0404,203555.3,4060225,-38245.99486,-1815.401235,1,32
153,1,0.692,0.735,8,-5.132,1,0.0881,0.106,4.59E-06,0.239,0.333,120.154,2013,0.478864,0.50862,5.536,-3.551344,0.692,0.0609652,0.073352,3.18E-06,0.165388,0.230436,83.146568,1392.996,0.540225,5.88,-3.77202,0.735,0.0647535,0.07791,3.37E-06,0.175665,0.244755,88.31319,1479.555,64,-41.056,8,0.7048,0.848,3.67E-05,1.912,2.664,961.232,16104,26.337424,-5.132,-0.4521292,-0.543992,-2.36E-05,-1.226548,-1.708956,-616.630328,-10330.716,1,0.0881,0.106,4.59E-06,0.239,0.333,120.154,2013,0.00776161,0.0093386,4.04E-07,0.0210559,0.0293373,10.5855674,177.3453,0.011236,4.87E-07,0.025334,0.035298,12.736324,213.378,2.11E-11,1.10E-06,1.53E-06,0.000551507,0.00923967,0.057121,0.079587,28.716806,481.107,0.110889,40.011282,670.329,14436.98372,241870.002,4052169,429.7432911,6365.068494,1,48
154,1,0.618,0.757,11,-7.079,1,0.0907,0.015,0,0.262,0.525,140.068,2016,0.381924,0.467826,6.798,-4.374822,0.618,0.0560526,0.00927,0,0.161916,0.32445,86.562024,1245.888,0.573049,8.327,-5.358803,0.757,0.0686599,0.011355,0,0.198334,0.397425,106.031476,1526.112,121,-77.869,11,0.9977,0.165,0,2.882,5.775,1540.748,22176,50.112241,-7.079,-0.6420653,-0.106185,0,-1.854698,-3.716475,-991.541372,-14271.264,1,0.0907,0.015,0,0.262,0.525,140.068,2016,0.00822649,0.0013605,0,0.0237634,0.0476175,12.7041676,182.8512,0.000225,0,0.00393,0.007875,2.10102,30.24,0,0,0,0,0,0.068644,0.13755,36.697816,528.192,0.275625,73.5357,1058.4,19619.04462,282377.088,4064256,41078.76571,-6860.397346,1,0
155,1,0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.501,2014,0.413449,0.347863,1.286,-3.730043,0.643,0.0273918,0.0065586,0,0.065586,0.106095,76.839143,1295.002,0.292681,1.082,-3.138341,0.541,0.0230466,0.0055182,0,0.055182,0.089265,64.650041,1089.574,4,-11.602,2,0.0852,0.0204,0,0.204,0.33,239.002,4028,33.651601,-5.801,-0.2471226,-0.0591702,0,-0.591702,-0.957165,-693.225301,-11683.214,1,0.0426,0.0102,0,0.102,0.165,119.501,2014,0.00181476,0.00043452,0,0.0043452,0.007029,5.0907426,85.7964,0.00010404,0,0.0010404,0.001683,1.2189102,20.5428,0,0,0,0,0,0.010404,0.01683,12.189102,205.428,0.027225,19.717665,332.31,14280.489,240675.014,4056196,-720.1001432,3501.9719,1,69
156,1,0.802,0.725,0,-5.965,0,0.0676,0.574,0,0.0821,0.598,128.04,2014,0.643204,0.58145,0,-4.78393,0,0.0542152,0.460348,0,0.0658442,0.479596,102.68808,1615.228,0.525625,0,-4.324625,0,0.04901,0.41615,0,0.0595225,0.43355,92.829,1460.15,0,0,0,0,0,0,0,0,0,0,35.581225,0,-0.403234,-3.42391,0,-0.4897265,-3.56707,-763.7586,-12013.51,0,0,0,0,0,0,0,0,0.00456976,0.0388024,0,0.00554996,0.0404248,8.655504,136.1464,0.329476,0,0.0471254,0.343252,73.49496,1156.036,0,0,0,0,0,0.00674041,0.0490958,10.512084,165.3494,0.357604,76.56792,1204.372,16394.2416,257872.56,4056196,16634.7627,3702.121634,1,73
157,1,0.573,0.704,8,-7.45,0,0.297,0.0499,0,0.0821,0.371,76.409,2013,0.328329,0.403392,4.584,-4.26885,0,0.170181,0.0285927,0,0.0470433,0.212583,43.782357,1153.449,0.495616,5.632,-5.2448,0,0.209088,0.0351296,0,0.0577984,0.261184,53.791936,1417.152,64,-59.6,0,2.376,0.3992,0,0.6568,2.968,611.272,16104,55.5025,0,-2.21265,-0.371755,0,-0.611645,-2.76395,-569.24705,-14996.85,0,0,0,0,0,0,0,0,0.088209,0.0148203,0,0.0243837,0.110187,22.693473,597.861,0.00249001,0,0.00409679,0.0185129,3.8128091,100.4487,0,0,0,0,0,0.00674041,0.0304591,6.2731789,165.2673,0.137641,28.347739,746.823,5838.335281,153811.317,4052169,-88038.97413,7009.503193,1,0
158,1,0.496,0.645,7,-6.369,1,0.196,0.282,0,0.135,0.764,144.707,2013,0.246016,0.31992,3.472,-3.159024,0.496,0.097216,0.139872,0,0.06696,0.378944,71.774672,998.448,0.416025,4.515,-4.108005,0.645,0.12642,0.18189,0,0.087075,0.49278,93.336015,1298.385,49,-44.583,7,1.372,1.974,0,0.945,5.348,1012.949,14091,40.564161,-6.369,-1.248324,-1.796058,0,-0.859815,-4.865916,-921.638883,-12820.797,1,0.196,0.282,0,0.135,0.764,144.707,2013,0.038416,0.055272,0,0.02646,0.149744,28.362572,394.548,0.079524,0,0.03807,0.215448,40.807374,567.666,0,0,0,0,0,0.018225,0.10314,19.535445,271.755,0.583696,110.556148,1537.932,20940.11585,291295.191,4052169,50275.06359,5937.877559,1,18
159,1,0.683,0.606,1,-7.057,1,0.0476,0.158,0,0.11,0.369,131.926,2013,0.466489,0.413898,0.683,-4.819931,0.683,0.0325108,0.107914,0,0.07513,0.252027,90.105458,1374.879,0.367236,0.606,-4.276542,0.606,0.0288456,0.095748,0,0.06666,0.223614,79.947156,1219.878,1,-7.057,1,0.0476,0.158,0,0.11,0.369,131.926,2013,49.801249,-7.057,-0.3359132,-1.115006,0,-0.77627,-2.604033,-931.001782,-14205.741,1,0.0476,0.158,0,0.11,0.369,131.926,2013,0.00226576,0.0075208,0,0.005236,0.0175644,6.2796776,95.8188,0.024964,0,0.01738,0.058302,20.844308,318.054,0,0,0,0,0,0.0121,0.04059,14.51186,221.43,0.136161,48.680694,742.797,17404.46948,265567.038,4052169,24400.09349,7320.37145,1,54
160,1,0.869,0.687,1,-6.816,1,0.263,0.0208,1.00E-06,0.114,0.668,96.006,2013,0.755161,0.597003,0.869,-5.923104,0.869,0.228547,0.0180752,8.69E-07,0.099066,0.580492,83.429214,1749.297,0.471969,0.687,-4.682592,0.687,0.180681,0.0142896,6.87E-07,0.078318,0.458916,65.956122,1382.931,1,-6.816,1,0.263,0.0208,1.00E-06,0.114,0.668,96.006,2013,46.457856,-6.816,-1.792608,-0.1417728,-6.82E-06,-0.777024,-4.553088,-654.376896,-13720.608,1,0.263,0.0208,1.00E-06,0.114,0.668,96.006,2013,0.069169,0.0054704,2.63E-07,0.029982,0.175684,25.249578,529.419,0.00043264,2.08E-08,0.0023712,0.0138944,1.9969248,41.8704,1.00E-12,1.14E-07,6.68E-07,9.60E-05,0.002013,0.012996,0.076152,10.944684,229.482,0.446224,64.132008,1344.684,9217.152036,193260.078,4052169,-48353.11548,8082.090035,1,16
161,1,0.603,0.701,11,-4.495,0,0.188,0.183,0,0.193,0.603,145.346,2013,0.363609,0.422703,6.633,-2.710485,0,0.113364,0.110349,0,0.116379,0.363609,87.643638,1213.839,0.491401,7.711,-3.150995,0,0.131788,0.128283,0,0.135293,0.422703,101.887546,1411.113,121,-49.445,0,2.068,2.013,0,2.123,6.633,1598.806,22143,20.205025,0,-0.84506,-0.822585,0,-0.867535,-2.710485,-653.33027,-9048.435,0,0,0,0,0,0,0,0,0.035344,0.034404,0,0.036284,0.113364,27.325048,378.444,0.033489,0,0.035319,0.110349,26.598318,368.379,0,0,0,0,0,0.037249,0.116379,28.051778,388.509,0.363609,87.643638,1213.839,21125.45972,292581.498,4052169,51532.29326,5312.834306,1,0
162,1,0.503,0.795,10,-4.505,1,0.335,0.178,0,0.042,0.265,149.981,2012,0.253009,0.399885,5.03,-2.266015,0.503,0.168505,0.089534,0,0.021126,0.133295,75.440443,1012.036,0.632025,7.95,-3.581475,0.795,0.266325,0.14151,0,0.03339,0.210675,119.234895,1599.54,100,-45.05,10,3.35,1.78,0,0.42,2.65,1499.81,20120,20.295025,-4.505,-1.509175,-0.80189,0,-0.18921,-1.193825,-675.664405,-9064.06,1,0.335,0.178,0,0.042,0.265,149.981,2012,0.112225,0.05963,0,0.01407,0.088775,50.243635,674.02,0.031684,0,0.007476,0.04717,26.696618,358.136,0,0,0,0,0,0.001764,0.01113,6.299202,84.504,0.070225,39.744965,533.18,22494.30036,301761.772,4048144,60864.50157,9425.759333,1,37
163,1,0.462,0.843,4,-4.903,0,0.135,0.201,0,0.434,0.494,153.877,2012,0.213444,0.389466,1.848,-2.265186,0,0.06237,0.092862,0,0.200508,0.228228,71.091174,929.544,0.710649,3.372,-4.133229,0,0.113805,0.169443,0,0.365862,0.416442,129.718311,1696.116,16,-19.612,0,0.54,0.804,0,1.736,1.976,615.508,8048,24.039409,0,-0.661905,-0.985503,0,-2.127902,-2.422082,-754.458931,-9864.836,0,0,0,0,0,0,0,0,0.018225,0.027135,0,0.05859,0.06669,20.773395,271.62,0.040401,0,0.087234,0.099294,30.929277,404.412,0,0,0,0,0,0.188356,0.214396,66.782618,873.208,0.244036,76.015238,993.928,23678.13113,309600.524,4048144,68882.35063,10502.7314,1,30
164,1,0.671,0.738,10,-5.328,0,0.072,0.0112,0,0.286,0.212,143.161,2012,0.450241,0.495198,6.71,-3.575088,0,0.048312,0.0075152,0,0.191906,0.142252,96.061031,1350.052,0.544644,7.38,-3.932064,0,0.053136,0.0082656,0,0.211068,0.156456,105.652818,1484.856,100,-53.28,0,0.72,0.112,0,2.86,2.12,1431.61,20120,28.387584,0,-0.383616,-0.0596736,0,-1.523808,-1.129536,-762.761808,-10719.936,0,0,0,0,0,0,0,0,0.005184,0.0008064,0,0.020592,0.015264,10.307592,144.864,0.00012544,0,0.0032032,0.0023744,1.6034032,22.5344,0,0,0,0,0,0.081796,0.060632,40.944046,575.432,0.044944,30.350132,426.544,20495.07192,288039.932,4048144,46989.55761,9468.973451,1,29
165,1,0.712,0.758,9,-4.835,1,0.26,0.343,0,0.141,0.903,140.02,2011,0.506944,0.539696,6.408,-3.44252,0.712,0.18512,0.244216,0,0.100392,0.642936,99.69424,1431.832,0.574564,6.822,-3.66493,0.758,0.19708,0.259994,0,0.106878,0.684474,106.13516,1524.338,81,-43.515,9,2.34,3.087,0,1.269,8.127,1260.18,18099,23.377225,-4.835,-1.2571,-1.658405,0,-0.681735,-4.366005,-676.9967,-9723.185,1,0.26,0.343,0,0.141,0.903,140.02,2011,0.0676,0.08918,0,0.03666,0.23478,36.4052,522.86,0.117649,0,0.048363,0.309729,48.02686,689.773,0,0,0,0,0,0.019881,0.127323,19.74282,283.551,0.815409,126.43806,1815.933,19605.6004,281580.22,4044121,40529.68912,13796.00394,1,48
166,1,0.629,0.853,0,-4.36,1,0.104,0.00189,0,0.34,0.373,78.033,2010,0.395641,0.536537,0,-2.74244,0.629,0.065416,0.00118881,0,0.21386,0.234617,49.082757,1264.29,0.727609,0,-3.71908,0.853,0.088712,0.00161217,0,0.29002,0.318169,66.562149,1714.53,0,0,0,0,0,0,0,0,0,0,19.0096,-4.36,-0.45344,-0.0082404,0,-1.4824,-1.62628,-340.22388,-8763.6,1,0.104,0.00189,0,0.34,0.373,78.033,2010,0.010816,0.00019656,0,0.03536,0.038792,8.115432,209.04,3.57E-06,0,0.0006426,0.00070497,0.14748237,3.7989,0,0,0,0,0,0.1156,0.12682,26.53122,683.4,0.139129,29.106309,749.73,6089.149089,156846.33,4040100,-84711.15285,20905.89252,1,0
167,1,0.767,0.83,5,-5.188,0,0.211,0.188,0,0.0755,0.884,150.049,2010,0.588289,0.63661,3.835,-3.979196,0,0.161837,0.144196,0,0.0579085,0.678028,115.087583,1541.67,0.6889,4.15,-4.30604,0,0.17513,0.15604,0,0.062665,0.73372,124.54067,1668.3,25,-25.94,0,1.055,0.94,0,0.3775,4.42,750.245,10050,26.915344,0,-1.094668,-0.975344,0,-0.391694,-4.586192,-778.454212,-10427.88,0,0,0,0,0,0,0,0,0.044521,0.039668,0,0.0159305,0.186524,31.660339,424.11,0.035344,0,0.014194,0.166192,28.209212,377.88,0,0,0,0,0,0.00570025,0.066742,11.3286995,151.755,0.781456,132.643316,1776.84,22514.7024,301598.49,4040100,60849.33951,18345.90333,1,14
168,1,0.577,0.523,9,-11.275,1,0.25,0.000757,0,0.332,0.246,106.231,2010,0.332929,0.301771,5.193,-6.505675,0.577,0.14425,0.000436789,0,0.191564,0.141942,61.295287,1159.77,0.273529,4.707,-5.896825,0.523,0.13075,0.000395911,0,0.173636,0.128658,55.558813,1051.23,81,-101.475,9,2.25,0.006813,0,2.988,2.214,956.079,18090,127.125625,-11.275,-2.81875,-0.008535175,0,-3.7433,-2.77365,-1197.754525,-22662.75,1,0.25,0.000757,0,0.332,0.246,106.231,2010,0.0625,0.00018925,0,0.083,0.0615,26.55775,502.5,5.73E-07,0,0.000251324,0.000186222,0.080416867,1.52157,0,0,0,0,0,0.110224,0.081672,35.268692,667.32,0.060516,26.132826,494.46,11285.02536,213524.31,4040100,-28078.00268,17799.49153,1,0
169,1,0.651,0.888,11,-3.821,1,0.295,0.375,0,0.299,0.371,97.946,2010,0.423801,0.578088,7.161,-2.487471,0.651,0.192045,0.244125,0,0.194649,0.241521,63.762846,1308.51,0.788544,9.768,-3.393048,0.888,0.26196,0.333,0,0.265512,0.329448,86.976048,1784.88,121,-42.031,11,3.245,4.125,0,3.289,4.081,1077.406,22110,14.600041,-3.821,-1.127195,-1.432875,0,-1.142479,-1.417591,-374.251666,-7680.21,1,0.295,0.375,0,0.299,0.371,97.946,2010,0.087025,0.110625,0,0.088205,0.109445,28.89407,592.95,0.140625,0,0.112125,0.139125,36.72975,753.75,0,0,0,0,0,0.089401,0.110929,29.285854,600.99,0.137641,36.337966,745.71,9593.418916,196871.46,4040100,-44742.06935,18355.90572,1,3
170,1,0.854,0.671,11,-6.303,1,0.254,0.176,0,0.261,0.366,104.038,2009,0.729316,0.573034,9.394,-5.382762,0.854,0.216916,0.150304,0,0.222894,0.312564,88.848452,1715.686,0.450241,7.381,-4.229313,0.671,0.170434,0.118096,0,0.175131,0.245586,69.809498,1348.039,121,-69.333,11,2.794,1.936,0,2.871,4.026,1144.418,22099,39.727809,-6.303,-1.600962,-1.109328,0,-1.645083,-2.306898,-655.751514,-12662.727,1,0.254,0.176,0,0.261,0.366,104.038,2009,0.064516,0.044704,0,0.066294,0.092964,26.425652,510.286,0.030976,0,0.045936,0.064416,18.310688,353.584,0,0,0,0,0,0.068121,0.095526,27.153918,524.349,0.133956,38.077908,735.294,10823.90544,209012.342,4036081,-32541.68507,21962.07907,1,0
171,1,0.569,0.759,6,-6.412,0,0.173,0.0687,0,0.356,0.154,153.923,2010,0.323761,0.431871,3.414,-3.648428,0,0.098437,0.0390903,0,0.202564,0.087626,87.582187,1143.69,0.576081,4.554,-4.866708,0,0.131307,0.0521433,0,0.270204,0.116886,116.827557,1525.59,36,-38.472,0,1.038,0.4122,0,2.136,0.924,923.538,12060,41.113744,0,-1.109276,-0.4405044,0,-2.282672,-0.987448,-986.954276,-12888.12,0,0,0,0,0,0,0,0,0.029929,0.0118851,0,0.061588,0.026642,26.628679,347.73,0.00471969,0,0.0244572,0.0105798,10.5745101,138.087,0,0,0,0,0,0.126736,0.054824,54.796588,715.56,0.023716,23.704142,309.54,23692.28993,309385.23,4040100,68688.75881,17934.18096,1,11
172,1,0.417,0.764,1,-5.364,1,0.458,0.0494,0,0.156,0.525,159.952,2010,0.173889,0.318588,0.417,-2.236788,0.417,0.190986,0.0205998,0,0.065052,0.218925,66.699984,838.17,0.583696,0.764,-4.098096,0.764,0.349912,0.0377416,0,0.119184,0.4011,122.203328,1535.64,1,-5.364,1,0.458,0.0494,0,0.156,0.525,159.952,2010,28.772496,-5.364,-2.456712,-0.2649816,0,-0.836784,-2.8161,-857.982528,-10781.64,1,0.458,0.0494,0,0.156,0.525,159.952,2010,0.209764,0.0226252,0,0.071448,0.24045,73.258016,920.58,0.00244036,0,0.0077064,0.025935,7.9016288,99.294,0,0,0,0,0,0.024336,0.0819,24.952512,313.56,0.275625,83.9748,1055.25,25584.6423,321503.52,4040100,81045.55295,18936.12842,1,31
173,1,0.69,0.76,0,-4.778,1,0.0587,0.0678,0,0.184,0.468,89.958,2009,0.4761,0.5244,0,-3.29682,0.69,0.040503,0.046782,0,0.12696,0.32292,62.07102,1386.21,0.5776,0,-3.63128,0.76,0.044612,0.051528,0,0.13984,0.35568,68.36808,1526.84,0,0,0,0,0,0,0,0,0,0,22.829284,-4.778,-0.2804686,-0.3239484,0,-0.879152,-2.236104,-429.819324,-9599.002,1,0.0587,0.0678,0,0.184,0.468,89.958,2009,0.00344569,0.00397986,0,0.0108008,0.0274716,5.2805346,117.9283,0.00459684,0,0.0124752,0.0317304,6.0991524,136.2102,0,0,0,0,0,0.033856,0.086112,16.552272,369.656,0.219024,42.100344,940.212,8092.441764,180725.622,4036081,-60740.95116,24610.11185,1,48
174,1,0.708,0.578,6,-8.686,1,0.0631,0.0095,0,0.353,0.696,133.03,2009,0.501264,0.409224,4.248,-6.149688,0.708,0.0446748,0.006726,0,0.249924,0.492768,94.18524,1422.372,0.334084,3.468,-5.020508,0.578,0.0364718,0.005491,0,0.204034,0.402288,76.89134,1161.202,36,-52.116,6,0.3786,0.057,0,2.118,4.176,798.18,12054,75.446596,-8.686,-0.5480866,-0.082517,0,-3.066158,-6.045456,-1155.49858,-17450.174,1,0.0631,0.0095,0,0.353,0.696,133.03,2009,0.00398161,0.00059945,0,0.0222743,0.0439176,8.394193,126.7679,9.03E-05,0,0.0033535,0.006612,1.263785,19.0855,0,0,0,0,0,0.124609,0.245688,46.95959,709.177,0.484416,92.58888,1398.264,17696.9809,267257.27,4036081,26151.45949,22124.78641,1,35
175,1,0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,2016,0.381924,0.449286,1.854,-4.464432,0,0.128544,0.0192816,0,0.121128,0.247818,101.965056,1245.888,0.528529,2.181,-5.251848,0,0.151216,0.0226824,0,0.142492,0.291527,119.949184,1465.632,9,-21.672,0,0.624,0.0936,0,0.588,1.203,494.976,6048,52.186176,0,-1.502592,-0.2253888,0,-1.415904,-2.896824,-1191.902208,-14563.584,0,0,0,0,0,0,0,0,0.043264,0.0064896,0,0.040768,0.083408,34.318336,419.328,0.00097344,0,0.0061152,0.0125112,5.1477504,62.8992,0,0,0,0,0,0.038416,0.078596,32.338432,395.136,0.160801,66.161792,808.416,27222.36006,332623.872,4064256,92007.38313,-5788.711354,1,61
176,1,0.699,0.673,2,-6.337,1,0.158,0.00595,0,0.459,0.231,124.978,2013,0.488601,0.470427,1.398,-4.429563,0.699,0.110442,0.00415905,0,0.320841,0.161469,87.359622,1407.087,0.452929,1.346,-4.264801,0.673,0.106334,0.00400435,0,0.308907,0.155463,84.110194,1354.749,4,-12.674,2,0.316,0.0119,0,0.918,0.462,249.956,4026,40.157569,-6.337,-1.001246,-0.03770515,0,-2.908683,-1.463847,-791.985586,-12756.381,1,0.158,0.00595,0,0.459,0.231,124.978,2013,0.024964,0.0009401,0,0.072522,0.036498,19.746524,318.054,3.54E-05,0,0.00273105,0.00137445,0.7436191,11.97735,0,0,0,0,0,0.210681,0.106029,57.364902,923.967,0.053361,28.869918,465.003,15619.50048,251580.714,4052169,10295.39563,7340.235573,1,0
177,1,0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,2009,0.537289,0.486712,5.864,-4.517479,0.733,0.216235,0.074766,0,0.140003,0.408281,108.487665,1472.597,0.440896,5.312,-4.092232,0.664,0.19588,0.067728,0,0.126824,0.369848,98.27532,1333.976,64,-49.304,8,2.36,0.816,0,1.528,4.456,1184.04,16072,37.982569,-6.163,-1.818085,-0.628626,0,-1.177133,-3.432791,-912.154815,-12381.467,1,0.295,0.102,0,0.191,0.557,148.005,2009,0.087025,0.03009,0,0.056345,0.164315,43.661475,592.655,0.010404,0,0.019482,0.056814,15.09651,204.918,0,0,0,0,0,0.036481,0.106387,28.268955,383.719,0.310249,82.438785,1119.013,21905.48002,297342.045,4036081,56524.57718,21684.57359,1,3
