,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Ariana Grande,Drake,Maroon 5,Taylor Swift,popularity
31,1,0.605,0.511,11,-8.094,0,0.475,0.165,8.95E-05,0.104,0.379,65.256,2015,0.366025,0.309155,6.655,-4.89687,0,0.287375,0.099825,5.41E-05,0.06292,0.229295,39.47988,1219.075,0.261121,5.621,-4.136034,0,0.242725,0.084315,4.57E-05,0.053144,0.193669,33.345816,1029.665,121,-89.034,0,5.225,1.815,0.0009845,1.144,4.169,717.816,22165,65.512836,0,-3.84465,-1.33551,-0.000724413,-0.841776,-3.067626,-528.182064,-16309.41,0,0,0,0,0,0,0,0,0.225625,0.078375,4.25E-05,0.0494,0.180025,30.9966,957.125,0.027225,1.48E-05,0.01716,0.062535,10.76724,332.475,8.01E-09,9.31E-06,3.39E-05,0.005840412,0.1803425,0.010816,0.039416,6.786624,209.56,0.143641,24.732024,763.685,4258.345536,131490.84,4060225,-110680.3935,13165.54244,0,1,0,0,1
32,1,0.321,0.466,9,-8.163,0,0.0512,0.729,7.63E-06,0.215,0.194,135.089,2015,0.103041,0.149586,2.889,-2.620323,0,0.0164352,0.234009,2.45E-06,0.069015,0.062274,43.363569,646.815,0.217156,4.194,-3.803958,0,0.0238592,0.339714,3.56E-06,0.10019,0.090404,62.951474,938.99,81,-73.467,0,0.4608,6.561,6.87E-05,1.935,1.746,1215.801,18135,66.634569,0,-0.4179456,-5.950827,-6.23E-05,-1.755045,-1.583622,-1102.731507,-16448.445,0,0,0,0,0,0,0,0,0.00262144,0.0373248,3.91E-07,0.011008,0.0099328,6.9165568,103.168,0.531441,5.56E-06,0.156735,0.141426,98.479881,1468.935,5.82E-11,1.64E-06,1.48E-06,0.001030729,0.01537445,0.046225,0.04171,29.044135,433.225,0.037636,26.207266,390.91,18249.03792,272204.335,4060225,30618.99352,7768.489399,0,1,0,0,1
33,1,0.926,0.427,10,-7.584,0,0.107,0.0703,0.00033,0.0818,0.305,96.023,2015,0.857476,0.395402,9.26,-7.022784,0,0.099082,0.0650978,0.00030558,0.0757468,0.28243,88.917298,1865.89,0.182329,4.27,-3.238368,0,0.045689,0.0300181,0.00014091,0.0349286,0.130235,41.001821,860.405,100,-75.84,0,1.07,0.703,0.0033,0.818,3.05,960.23,20150,57.517056,0,-0.811488,-0.5331552,-0.00250272,-0.6203712,-2.31312,-728.238432,-15281.76,0,0,0,0,0,0,0,0,0.011449,0.0075221,3.53E-05,0.0087526,0.032635,10.274461,215.605,0.00494209,2.32E-05,0.00575054,0.0214415,6.7504169,141.6545,1.09E-07,2.70E-05,0.00010065,0.03168759,0.66495,0.00669124,0.024949,7.8546814,164.827,0.093025,29.287015,614.575,9220.416529,193486.345,4060225,-48553.38973,10711.98989,0,1,0,0,1
34,1,0.812,0.535,4,-9.306,1,0.449,0.217,0,0.114,0.321,78.974,2015,0.659344,0.43442,3.248,-7.556472,0.812,0.364588,0.176204,0,0.092568,0.260652,64.126888,1636.18,0.286225,2.14,-4.97871,0.535,0.240215,0.116095,0,0.06099,0.171735,42.25109,1078.025,16,-37.224,4,1.796,0.868,0,0.456,1.284,315.896,8060,86.601636,-9.306,-4.178394,-2.019402,0,-1.060884,-2.987226,-734.932044,-18751.59,1,0.449,0.217,0,0.114,0.321,78.974,2015,0.201601,0.097433,0,0.051186,0.144129,35.459326,904.735,0.047089,0,0.024738,0.069657,17.137358,437.255,0,0,0,0,0,0.012996,0.036594,9.003036,229.71,0.103041,25.350654,646.815,6236.892676,159132.61,4060225,-83158.20521,-1492.256578,0,1,0,0,1
35,1,0.555,0.481,10,-7.419,0,0.0322,0.124,0,0.101,0.0981,107.806,2015,0.308025,0.266955,5.55,-4.117545,0,0.017871,0.06882,0,0.056055,0.0544455,59.83233,1118.325,0.231361,4.81,-3.568539,0,0.0154882,0.059644,0,0.048581,0.0471861,51.854686,969.215,100,-74.19,0,0.322,1.24,0,1.01,0.981,1078.06,20150,55.041561,0,-0.2388918,-0.919956,0,-0.749319,-0.7278039,-799.812714,-14949.285,0,0,0,0,0,0,0,0,0.00103684,0.0039928,0,0.0032522,0.00315882,3.4713532,64.883,0.015376,0,0.012524,0.0121644,13.367944,249.86,0,0,0,0,0,0.010201,0.0099081,10.888406,203.515,0.00962361,10.5757686,197.6715,11622.13364,217229.09,4060225,-24694.44283,10529.08917,0,1,0,0,1
36,1,0.651,0.55,7,-8.216,1,0.0496,0.0403,0,0.165,0.119,107.571,2015,0.423801,0.35805,4.557,-5.348616,0.651,0.0322896,0.0262353,0,0.107415,0.077469,70.028721,1311.765,0.3025,3.85,-4.5188,0.55,0.02728,0.022165,0,0.09075,0.06545,59.16405,1108.25,49,-57.512,7,0.3472,0.2821,0,1.155,0.833,752.997,14105,67.502656,-8.216,-0.4075136,-0.3311048,0,-1.35564,-0.977704,-883.803336,-16555.24,1,0.0496,0.0403,0,0.165,0.119,107.571,2015,0.00246016,0.00199888,0,0.008184,0.0059024,5.3355216,99.944,0.00162409,0,0.0066495,0.0047957,4.3351113,81.2045,0,0,0,0,0,0.027225,0.019635,17.749215,332.475,0.014161,12.800949,239.785,11571.52004,216755.565,4060225,-25242.49986,4238.787712,0,1,0,0,0
37,1,0.574,0.476,3,-7.444,1,0.282,0.166,0,0.129,0.223,154.531,2015,0.329476,0.273224,1.722,-4.272856,0.574,0.161868,0.095284,0,0.074046,0.128002,88.700794,1156.61,0.226576,1.428,-3.543344,0.476,0.134232,0.079016,0,0.061404,0.106148,73.556756,959.14,9,-22.332,3,0.846,0.498,0,0.387,0.669,463.593,6045,55.413136,-7.444,-2.099208,-1.235704,0,-0.960276,-1.660012,-1150.328764,-14999.66,1,0.282,0.166,0,0.129,0.223,154.531,2015,0.079524,0.046812,0,0.036378,0.062886,43.577742,568.23,0.027556,0,0.021414,0.037018,25.652146,334.49,0,0,0,0,0,0.016641,0.028767,19.934499,259.935,0.049729,34.460413,449.345,23879.82996,311379.965,4060225,70129.53641,-4457.842261,0,1,0,0,0
38,1,0.69,0.235,7,-8.651,1,0.0541,0.618,0.000144,0.107,0.378,99.906,2015,0.4761,0.16215,4.83,-5.96919,0.69,0.037329,0.42642,9.94E-05,0.07383,0.26082,68.93514,1390.35,0.055225,1.645,-2.032985,0.235,0.0127135,0.14523,3.38E-05,0.025145,0.08883,23.47791,473.525,49,-60.557,7,0.3787,4.326,0.001008,0.749,2.646,699.342,14105,74.839801,-8.651,-0.4680191,-5.346318,-0.001245744,-0.925657,-3.270078,-864.286806,-17431.765,1,0.0541,0.618,0.000144,0.107,0.378,99.906,2015,0.00292681,0.0334338,7.79E-06,0.0057887,0.0204498,5.4049146,109.0115,0.381924,8.90E-05,0.066126,0.233604,61.741908,1245.27,2.07E-08,1.54E-05,5.44E-05,0.014386464,0.29016,0.011449,0.040446,10.689942,215.605,0.142884,37.764468,761.67,9981.208836,201310.59,4060225,-40782.49109,4257.18288,0,1,0,0,3
39,1,0.554,0.849,5,-4.154,1,0.25,0.107,0,0.155,0.386,128.428,2015,0.306916,0.470346,2.77,-2.301316,0.554,0.1385,0.059278,0,0.08587,0.213844,71.149112,1116.31,0.720801,4.245,-3.526746,0.849,0.21225,0.090843,0,0.131595,0.327714,109.035372,1710.735,25,-20.77,5,1.25,0.535,0,0.775,1.93,642.14,10075,17.255716,-4.154,-1.0385,-0.444478,0,-0.64387,-1.603444,-533.489912,-8370.31,1,0.25,0.107,0,0.155,0.386,128.428,2015,0.0625,0.02675,0,0.03875,0.0965,32.107,503.75,0.011449,0,0.016585,0.041302,13.741796,215.605,0,0,0,0,0,0.024025,0.05983,19.90634,312.325,0.148996,49.573208,777.79,16493.75118,258782.42,4060225,17203.56597,1069.272645,0,1,0,0,0
40,1,0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,2015,0.797449,0.42864,0.893,-3.329104,0,0.317908,0.00762622,0,0.103588,0.341126,77.669568,1799.395,0.2304,0.48,-1.78944,0,0.17088,0.0040992,0,0.05568,0.18336,41.74848,967.2,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,2015,13.897984,0,-1.327168,-0.03183712,0,-0.432448,-1.424096,-324.246528,-7511.92,0,0,0,0,0,0,0,0,0.126736,0.00304024,0,0.041296,0.135992,30.963456,717.34,7.29E-05,0,0.00099064,0.00326228,0.74277504,17.2081,0,0,0,0,0,0.013456,0.044312,10.089216,233.74,0.145924,33.224832,769.73,7564.824576,175256.64,4060225,-66809.37733,-5868.590774,0,1,0,0,4
41,1,0.457,0.694,6,-7.018,0,0.608,0.91,0,0.121,0.383,177.777,2015,0.208849,0.317158,2.742,-3.207226,0,0.277856,0.41587,0,0.055297,0.175031,81.244089,920.855,0.481636,4.164,-4.870492,0,0.421952,0.63154,0,0.083974,0.265802,123.377238,1398.41,36,-42.108,0,3.648,5.46,0,0.726,2.298,1066.662,12090,49.252324,0,-4.266944,-6.38638,0,-0.849178,-2.687894,-1247.638986,-14141.27,0,0,0,0,0,0,0,0,0.369664,0.55328,0,0.073568,0.232864,108.088416,1225.12,0.8281,0,0.11011,0.34853,161.77707,1833.65,0,0,0,0,0,0.014641,0.046343,21.511017,243.815,0.146689,68.088591,771.745,31604.66173,358220.655,4060225,117610.8913,1270.676438,0,1,0,0,0
42,1,0.915,0.301,2,-7.657,1,0.237,0.117,0,0.089,0.351,100.519,2015,0.837225,0.275415,1.83,-7.006155,0.915,0.216855,0.107055,0,0.081435,0.321165,91.974885,1843.725,0.090601,0.602,-2.304757,0.301,0.071337,0.035217,0,0.026789,0.105651,30.256219,606.515,4,-15.314,2,0.474,0.234,0,0.178,0.702,201.038,4030,58.629649,-7.657,-1.814709,-0.895869,0,-0.681473,-2.687607,-769.673983,-15428.855,1,0.237,0.117,0,0.089,0.351,100.519,2015,0.056169,0.027729,0,0.021093,0.083187,23.823003,477.555,0.013689,0,0.010413,0.041067,11.760723,235.755,0,0,0,0,0,0.007921,0.031239,8.946191,179.335,0.123201,35.282169,707.265,10104.06936,202545.785,4060225,-39569.84328,-5420.552651,0,1,0,0,2
