,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Ariana Grande,popularity
64,1,0.732,0.871,1,-3.626,1,0.172,0.145,0,0.0567,0.931,158.052,2016,0.535824,0.637572,0.732,-2.654232,0.732,0.125904,0.10614,0,0.0415044,0.681492,115.694064,1475.712,0.758641,0.871,-3.158246,0.871,0.149812,0.126295,0,0.0493857,0.810901,137.663292,1755.936,1,-3.626,1,0.172,0.145,0,0.0567,0.931,158.052,2016,13.147876,-3.626,-0.623672,-0.52577,0,-0.2055942,-3.375806,-573.096552,-7310.016,1,0.172,0.145,0,0.0567,0.931,158.052,2016,0.029584,0.02494,0,0.0097524,0.160132,27.184944,346.752,0.021025,0,0.0082215,0.134995,22.91754,292.32,0,0,0,0,0,0.00321489,0.0527877,8.9615484,114.3072,0.866761,147.146412,1876.896,24980.4347,318632.832,4064256,78875.33743,-4085.148175,1,59
65,1,0.641,0.615,6,-5.363,0,0.045,0.0928,0,0.0949,0.129,119.899,2016,0.410881,0.394215,3.846,-3.437683,0,0.028845,0.0594848,0,0.0608309,0.082689,76.855259,1292.256,0.378225,3.69,-3.298245,0,0.027675,0.057072,0,0.0583635,0.079335,73.737885,1239.84,36,-32.178,0,0.27,0.5568,0,0.5694,0.774,719.394,12096,28.761769,0,-0.241335,-0.4976864,0,-0.5089487,-0.691827,-643.018337,-10811.808,0,0,0,0,0,0,0,0,0.002025,0.004176,0,0.0042705,0.005805,5.395455,90.72,0.00861184,0,0.00880672,0.0119712,11.1266272,187.0848,0,0,0,0,0,0.00900601,0.0122421,11.3784151,191.3184,0.016641,15.466971,260.064,14375.7702,241716.384,4064256,1175.170763,-1400.029754,1,50
66,1,0.655,0.662,7,-4.336,0,0.0554,0.451,2.72E-05,0.0773,0.581,106,2016,0.429025,0.43361,4.585,-2.84008,0,0.036287,0.295405,1.78E-05,0.0506315,0.380555,69.43,1320.48,0.438244,4.634,-2.870432,0,0.0366748,0.298562,1.80E-05,0.0511726,0.384622,70.172,1334.592,49,-30.352,0,0.3878,3.157,0.0001904,0.5411,4.067,742,14112,18.800896,0,-0.2402144,-1.955536,-0.000117939,-0.3351728,-2.519216,-459.616,-8741.376,0,0,0,0,0,0,0,0,0.00306916,0.0249854,1.51E-06,0.00428242,0.0321874,5.8724,111.6864,0.203401,1.23E-05,0.0348623,0.262031,47.806,909.216,7.40E-10,2.10E-06,1.58E-05,0.0028832,0.0548352,0.00597529,0.0449113,8.1938,155.8368,0.337561,61.586,1171.296,11236,213696,4064256,-26981.9639,-183.1081365,1,54
67,1,0.75,0.76,5,-3.583,1,0.0634,0.631,0,0.0724,0.788,141.043,2016,0.5625,0.57,3.75,-2.68725,0.75,0.04755,0.47325,0,0.0543,0.591,105.78225,1512,0.5776,3.8,-2.72308,0.76,0.048184,0.47956,0,0.055024,0.59888,107.19268,1532.16,25,-17.915,5,0.317,3.155,0,0.362,3.94,705.215,10080,12.837889,-3.583,-0.2271622,-2.260873,0,-0.2594092,-2.823404,-505.357069,-7223.328,1,0.0634,0.631,0,0.0724,0.788,141.043,2016,0.00401956,0.0400054,0,0.00459016,0.0499592,8.9421262,127.8144,0.398161,0,0.0456844,0.497228,88.998133,1272.096,0,0,0,0,0,0.00524176,0.0570512,10.2115132,145.9584,0.620944,111.141884,1588.608,19893.12785,284342.688,4064256,44208.81725,-1725.316575,1,54
68,1,0.619,0.786,0,-3.067,1,0.0512,0.537,0,0.213,0.542,98.001,2016,0.383161,0.486534,0,-1.898473,0.619,0.0316928,0.332403,0,0.131847,0.335498,60.662619,1247.904,0.617796,0,-2.410662,0.786,0.0402432,0.422082,0,0.167418,0.426012,77.028786,1584.576,0,0,0,0,0,0,0,0,0,0,9.406489,-3.067,-0.1570304,-1.646979,0,-0.653271,-1.662314,-300.569067,-6183.072,1,0.0512,0.537,0,0.213,0.542,98.001,2016,0.00262144,0.0274944,0,0.0109056,0.0277504,5.0176512,103.2192,0.288369,0,0.114381,0.291054,52.626537,1082.592,0,0,0,0,0,0.045369,0.115446,20.874213,429.408,0.293764,53.116542,1092.672,9604.196001,197570.016,4064256,-43117.83931,-2893.282609,1,42
69,1,0.627,0.947,2,-3.175,1,0.175,0.165,0,0.149,0.859,167.998,2016,0.393129,0.593769,1.254,-1.990725,0.627,0.109725,0.103455,0,0.093423,0.538593,105.334746,1264.032,0.896809,1.894,-3.006725,0.947,0.165725,0.156255,0,0.141103,0.813473,159.094106,1909.152,4,-6.35,2,0.35,0.33,0,0.298,1.718,335.996,4032,10.080625,-3.175,-0.555625,-0.523875,0,-0.473075,-2.727325,-533.39365,-6400.8,1,0.175,0.165,0,0.149,0.859,167.998,2016,0.030625,0.028875,0,0.026075,0.150325,29.39965,352.8,0.027225,0,0.024585,0.141735,27.71967,332.64,0,0,0,0,0,0.022201,0.127991,25.031702,300.384,0.737881,144.310282,1731.744,28223.328,338683.968,4064256,99182.75327,-3663.595268,1,51
70,1,0.542,0.937,7,-3.14,1,0.114,0.0993,0,0.0755,0.712,165.087,2016,0.293764,0.507854,3.794,-1.70188,0.542,0.061788,0.0538206,0,0.040921,0.385904,89.477154,1092.672,0.877969,6.559,-2.94218,0.937,0.106818,0.0930441,0,0.0707435,0.667144,154.686519,1888.992,49,-21.98,7,0.798,0.6951,0,0.5285,4.984,1155.609,14112,9.8596,-3.14,-0.35796,-0.311802,0,-0.23707,-2.23568,-518.37318,-6330.24,1,0.114,0.0993,0,0.0755,0.712,165.087,2016,0.012996,0.0113202,0,0.008607,0.081168,18.819918,229.824,0.00986049,0,0.00749715,0.0707016,16.3931391,200.1888,0,0,0,0,0,0.00570025,0.053756,12.4640685,152.208,0.506944,117.541944,1435.392,27253.71757,332815.392,4064256,93224.14916,-1151.632845,1,42
71,1,0.786,0.735,0,-4.502,0,0.0495,0.362,0,0.176,0.747,110.124,2017,0.617796,0.57771,0,-3.538572,0,0.038907,0.284532,0,0.138336,0.587142,86.557464,1585.362,0.540225,0,-3.30897,0,0.0363825,0.26607,0,0.12936,0.549045,80.94114,1482.495,0,0,0,0,0,0,0,0,0,0,20.268004,0,-0.222849,-1.629724,0,-0.792352,-3.362994,-495.778248,-9080.534,0,0,0,0,0,0,0,0,0.00245025,0.017919,0,0.008712,0.0369765,5.451138,99.8415,0.131044,0,0.063712,0.270414,39.864888,730.154,0,0,0,0,0,0.030976,0.131472,19.381824,354.992,0.558009,82.262628,1506.699,12127.29538,222120.108,4068289,-18534.14673,-7585.515863,1,56
72,1,0.44,0.413,0,-7.365,0,0.0407,0.105,3.40E-05,0.0997,0.141,86.911,2017,0.1936,0.18172,0,-3.2406,0,0.017908,0.0462,1.50E-05,0.043868,0.06204,38.24084,887.48,0.170569,0,-3.041745,0,0.0168091,0.043365,1.40E-05,0.0411761,0.058233,35.894243,833.021,0,0,0,0,0,0,0,0,0,0,54.243225,0,-0.2997555,-0.773325,-0.00025041,-0.7342905,-1.038465,-640.099515,-14855.205,0,0,0,0,0,0,0,0,0.00165649,0.0042735,1.38E-06,0.00405779,0.0057387,3.5372777,82.0919,0.011025,3.57E-06,0.0104685,0.014805,9.125655,211.785,1.16E-09,3.39E-06,4.79E-06,0.002954974,0.068578,0.00994009,0.0140577,8.6650267,201.0949,0.019881,12.254451,284.397,7553.521921,175299.487,4068289,-65645.84572,-8070.028886,1,71
73,1,0.671,0.71,7,-6.749,1,0.276,0.00388,1.58E-06,0.14,0.711,98.074,2016,0.450241,0.47641,4.697,-4.528579,0.671,0.185196,0.00260348,1.06E-06,0.09394,0.477081,65.807654,1352.736,0.5041,4.97,-4.79179,0.71,0.19596,0.0027548,1.12E-06,0.0994,0.50481,69.63254,1431.36,49,-47.243,7,1.932,0.02716,1.11E-05,0.98,4.977,686.518,14112,45.549001,-6.749,-1.862724,-0.02618612,-1.07E-05,-0.94486,-4.798539,-661.901426,-13605.984,1,0.276,0.00388,1.58E-06,0.14,0.711,98.074,2016,0.076176,0.00107088,4.36E-07,0.03864,0.196236,27.068424,556.416,1.51E-05,6.13E-09,0.0005432,0.00275868,0.38052712,7.82208,2.50E-12,2.21E-07,1.12E-06,0.000154957,0.00318528,0.0196,0.09954,13.73036,282.24,0.505521,69.730614,1433.376,9618.509476,197717.184,4064256,-43113.64568,-864.1488305,1,62
74,1,0.764,0.759,8,-4.494,1,0.244,0.216,0,0.308,0.762,143.037,2015,0.583696,0.579876,6.112,-3.433416,0.764,0.186416,0.165024,0,0.235312,0.582168,109.280268,1539.46,0.576081,6.072,-3.410946,0.759,0.185196,0.163944,0,0.233772,0.578358,108.565083,1529.385,64,-35.952,8,1.952,1.728,0,2.464,6.096,1144.296,16120,20.196036,-4.494,-1.096536,-0.970704,0,-1.384152,-3.424428,-642.808278,-9055.41,1,0.244,0.216,0,0.308,0.762,143.037,2015,0.059536,0.052704,0,0.075152,0.185928,34.901028,491.66,0.046656,0,0.066528,0.164592,30.895992,435.24,0,0,0,0,0,0.094864,0.234696,44.055396,620.62,0.580644,108.994194,1535.43,20459.58337,288219.555,4060225,48127.21443,3190.37685,1,0
75,1,0.219,0.151,1,-14.097,1,0.0366,0.933,8.35E-05,0.235,0.111,82.019,2015,0.047961,0.033069,0.219,-3.087243,0.219,0.0080154,0.204327,1.83E-05,0.051465,0.024309,17.962161,441.285,0.022801,0.151,-2.128647,0.151,0.0055266,0.140883,1.26E-05,0.035485,0.016761,12.384869,304.265,1,-14.097,1,0.0366,0.933,8.35E-05,0.235,0.111,82.019,2015,198.725409,-14.097,-0.5159502,-13.152501,-0.0011771,-3.312795,-1.564767,-1156.221843,-28405.455,1,0.0366,0.933,8.35E-05,0.235,0.111,82.019,2015,0.00133956,0.0341478,3.06E-06,0.008601,0.0040626,3.0018954,73.749,0.870489,7.79E-05,0.219255,0.103563,76.523727,1879.995,6.97E-09,1.96E-05,9.27E-06,0.006848586,0.1682525,0.055225,0.026085,19.274465,473.525,0.012321,9.104109,223.665,6727.116361,165268.285,4060225,-75853.0471,-2269.99103,1,44
76,1,0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49E-06,0.402,0.696,119.97,2010,0.574564,0.715552,1.516,-1.168078,0,0.0527568,0.0719342,4.92E-06,0.304716,0.527568,90.93726,1523.58,0.891136,1.888,-1.454704,0,0.0657024,0.0895856,6.13E-06,0.379488,0.657024,113.25168,1897.44,4,-3.082,0,0.1392,0.1898,1.30E-05,0.804,1.392,239.94,4020,2.374681,0,-0.1072536,-0.1462409,-1.00E-05,-0.619482,-1.072536,-184.87377,-3097.41,0,0,0,0,0,0,0,0,0.00484416,0.00660504,4.52E-07,0.0279792,0.0484416,8.349912,139.896,0.00900601,6.16E-07,0.0381498,0.0660504,11.385153,190.749,4.21E-11,2.61E-06,4.52E-06,0.000778605,0.0130449,0.161604,0.279792,48.22794,808.02,0.484416,83.49912,1398.96,14392.8009,241139.7,4040100,988.3574949,21115.83344,1,49
77,1,0.333,0.328,0,-9.39,1,0.0346,0.716,4.01E-05,0.3,0.0743,121.109,2017,0.110889,0.109224,0,-3.12687,0.333,0.0115218,0.238428,1.34E-05,0.0999,0.0247419,40.329297,671.661,0.107584,0,-3.07992,0.328,0.0113488,0.234848,1.32E-05,0.0984,0.0243704,39.723752,661.576,0,0,0,0,0,0,0,0,0,0,88.1721,-9.39,-0.324894,-6.72324,-0.000376539,-2.817,-0.697677,-1137.21351,-18939.63,1,0.0346,0.716,4.01E-05,0.3,0.0743,121.109,2017,0.00119716,0.0247736,1.39E-06,0.01038,0.00257078,4.1903714,69.7882,0.512656,2.87E-05,0.2148,0.0531988,86.714044,1444.172,1.61E-09,1.20E-05,2.98E-06,0.004856471,0.0808817,0.09,0.02229,36.3327,605.1,0.00552049,8.9983987,149.8631,14667.38988,244276.853,4068289,3592.27454,-9684.926683,1,1
78,1,0.489,0.54,6,-7.046,1,0.0288,0.126,0,0.103,0.27,81.4,2017,0.239121,0.26406,2.934,-3.445494,0.489,0.0140832,0.061614,0,0.050367,0.13203,39.8046,986.313,0.2916,3.24,-3.80484,0.54,0.015552,0.06804,0,0.05562,0.1458,43.956,1089.18,36,-42.276,6,0.1728,0.756,0,0.618,1.62,488.4,12102,49.646116,-7.046,-0.2029248,-0.887796,0,-0.725738,-1.90242,-573.5444,-14211.782,1,0.0288,0.126,0,0.103,0.27,81.4,2017,0.00082944,0.0036288,0,0.0029664,0.007776,2.34432,58.0896,0.015876,0,0.012978,0.03402,10.2564,254.142,0,0,0,0,0,0.010609,0.02781,8.3842,207.751,0.0729,21.978,544.59,6625.96,164183.8,4068289,-76800.19725,-4883.37516,1,7
